station_id,primary_station_id_3,primary_station_id_2,station_name,height_of_station_above_sea_level,sub_region,region,record_id,source_id
US1ORLA0064,US1ORLA0064-235,US1ORLA0064-1,OR SPRINGFIELD 2.9 E,156,231,4,1,235
US1ORLA0065,US1ORLA0065-235,US1ORLA0065-1,OR SPRINGFIELD 6.4 E,366,231,4,1,235
US1ORLA0066,US1ORLA0066-235,US1ORLA0066-1,OR SPRINGFIELD 1.8 WNW,139,231,4,1,235
US1ORLA0067,US1ORLA0067-235,US1ORLA0067-1,OR SPRINGFIELD 0.9 NW,144,231,4,1,235
US1ORLA0068,US1ORLA0068-235,US1ORLA0068-1,OR COTTAGE GROVE 6.8 SSE,274,231,4,1,235
US1ORLA0069,US1ORLA0069-235,US1ORLA0069-1,OR EUGENE 4.5 NNW,117,231,4,1,235
US1ORLA0071,US1ORLA0071-235,US1ORLA0071-1,OR SPRINGFIELD 1.1 WNW,142,231,4,1,235
US1ORLA0072,US1ORLA0072-235,US1ORLA0072-1,OR SPRINGFIELD 1.3 N,143,231,4,1,235
US1ORLA0073,US1ORLA0073-235,US1ORLA0073-1,OR EUGENE 3.6 SSE,186,231,4,1,235
US1ORLA0074,US1ORLA0074-235,US1ORLA0074-1,OR ELMIRA 1 W,125,231,4,1,235
US1ORLA0075,US1ORLA0075-235,US1ORLA0075-1,OR PLEASANT HILL 1 S,178,231,4,1,235
US1ORLA0076,US1ORLA0076-235,US1ORLA0076-1,OR FLORENCE 0.9 NW,21,231,4,1,235
US1ORLA0077,US1ORLA0077-235,US1ORLA0077-1,OR OAKRIDGE 4.6 NE,720,231,4,1,235
US1ORLA0078,US1ORLA0078-235,US1ORLA0078-1,OR SPRINGFIELD 2.9 ESE,212,231,4,1,235
US1ORLA0079,US1ORLA0079-235,US1ORLA0079-1,OR EUGENE 3.9 SSE,156,231,4,1,235
US1ORLA0080,US1ORLA0080-235,US1ORLA0080-1,OR EUGENE 3.9 SE,238,231,4,1,235
US1ORLA0081,US1ORLA0081-235,US1ORLA0081-1,OR VENETA 1 E,117,231,4,1,235
US1ORLA0082,US1ORLA0082-235,US1ORLA0082-1,OR SPRINGFIELD 2.4 SW,200,231,4,1,235
US1ORLA0083,US1ORLA0083-235,US1ORLA0083-1,OR SPRINGFIELD 7.5 NNE,164,231,4,1,235
US1ORLA0084,US1ORLA0084-235,US1ORLA0084-1,OR CRESWELL 1 SE,166,231,4,1,235
US1ORLA0085,US1ORLA0085-235,US1ORLA0085-1,OR EUGENE 5 ESE,151,231,4,1,235
US1ORLA0086,US1ORLA0086-235,US1ORLA0086-1,OR EUGENE 2.6 N,122,231,4,1,235
US1ORLA0087,US1ORLA0087-235,US1ORLA0087-1,OR EUGENE 4.0 SE,260,231,4,1,235
US1ORLA0088,US1ORLA0088-235,US1ORLA0088-1,OR FLORENCE 5.4 S,52,231,4,1,235
US1ORLA0089,US1ORLA0089-235,US1ORLA0089-1,OR FLORENCE 6 N,28,231,4,1,235
US1ORLA0091,US1ORLA0091-235,US1ORLA0091-1,OR FLORENCE 5.4 N,64,231,4,1,235
US1ORLA0092,US1ORLA0092-235,US1ORLA0092-1,OR EUGENE 2.8 NW,120,231,4,1,235
US1ORLA0093,US1ORLA0093-235,US1ORLA0093-1,OR LOWELL 1 SE,233,231,4,1,235
US1ORLA0095,US1ORLA0095-235,US1ORLA0095-1,OR EUGENE 2 SSE,145,231,4,1,235
US1ORLA0097,US1ORLA0097-235,US1ORLA0097-1,OR EUGENE 4 SSE,158,231,4,1,235
US1ORLA0098,US1ORLA0098-235,US1ORLA0098-1,OR EUGENE 3.2 SW,220,231,4,1,235
US1ORLA0100,US1ORLA0100-235,US1ORLA0100-1,OR DEXTER 4.7 SSE,299,231,4,1,235
US1ORLA0101,US1ORLA0101-235,US1ORLA0101-1,OR EUGENE 2.4 NNW,122,231,4,1,235
US1ORLA0102,US1ORLA0102-235,US1ORLA0102-1,OR EUGENE 1.5 NNW,124,231,4,1,235
US1ORLA0103,US1ORLA0103-235,US1ORLA0103-1,OR COBURG 0.3 SSW,123,231,4,1,235
US1ORLA0104,US1ORLA0104-235,US1ORLA0104-1,OR SPRINGFIELD 2.2 NNW,156,231,4,1,235
US1ORLA0107,US1ORLA0107-235,US1ORLA0107-1,OR FLORENCE 0.5 NE,16,231,4,1,235
US1ORLA0108,US1ORLA0108-235,US1ORLA0108-1,OR EUGENE 1.5 NNE,128,231,4,1,235
US1ORLA0109,US1ORLA0109-235,US1ORLA0109-1,OR SPRINGFIELD 2.7 W,137,231,4,1,235
US1ORLA0110,US1ORLA0110-235,US1ORLA0110-1,OR OAKRIDGE 0.7 SE,368,231,4,1,235
US1ORLA0111,US1ORLA0111-235,US1ORLA0111-1,OR EUGENE 1.9 SSW,238,231,4,1,235
US1ORLA0112,US1ORLA0112-235,US1ORLA0112-1,OR EUGENE 2.7,120,231,4,1,235
US1ORLA0114,US1ORLA0114-235,US1ORLA0114-1,OR COTTAGE GROVE 2.6 E,247,231,4,1,235
US1ORLA0116,US1ORLA0116-235,US1ORLA0116-1,OR SPRINGFIELD 10.1 E,262,231,4,1,235
US1ORLA0117,US1ORLA0117-235,US1ORLA0117-1,OR EUGENE 1.3 SSW,136,231,4,1,235
US1ORLA0118,US1ORLA0118-235,US1ORLA0118-1,OR EUGENE 2.5 ENE,129,231,4,1,235
US1ORLA0121,US1ORLA0121-235,US1ORLA0121-1,OR SPRINGFIELD 2.1 WNW,138,231,4,1,235
US1ORLA0122,US1ORLA0122-235,US1ORLA0122-1,OR SPRINGFIELD 1.5 SE,149,231,4,1,235
US1ORLA0123,US1ORLA0123-235,US1ORLA0123-1,OR EUGENE 4.6 WSW,230,231,4,1,235
US1ORLA0124,US1ORLA0124-235,US1ORLA0124-1,OR LOWELL 2.6 WNW,215,231,4,1,235
US1ORLA0126,US1ORLA0126-235,US1ORLA0126-1,OR COBURG 0.3 W,122,231,4,1,235
US1ORLA0127,US1ORLA0127-235,US1ORLA0127-1,OR SPRINGFIELD 3.9 E,161,231,4,1,235
US1ORLA0129,US1ORLA0129-235,US1ORLA0129-1,OR SPRINGFIELD 2.1 NW,138,231,4,1,235
US1ORLA0130,US1ORLA0130-235,US1ORLA0130-1,OR MCKENZIE BRIDGE 1 N,417,231,4,1,235
US1ORLA0131,US1ORLA0131-235,US1ORLA0131-1,OR RIVER ROAD 0.7 NW,120,231,4,1,235
US1ORLA0132,US1ORLA0132-235,US1ORLA0132-1,OR SWISSHOME 4.2 ESE,74,231,4,1,235
US1ORLA0134,US1ORLA0134-235,US1ORLA0134-1,OR COTTAGE GROVE 2.7 E,211,231,4,1,235
US1ORLA0135,US1ORLA0135-235,US1ORLA0135-1,OR WALTON 4 SW,135,231,4,1,235
US1ORLA0136,US1ORLA0136-235,US1ORLA0136-1,OR EUGENE 5.8 SSE,238,231,4,1,235
US1ORLA0137,US1ORLA0137-235,US1ORLA0137-1,OR SPRINGFIELD 2.1 NW,138,231,4,1,235
US1ORLA0139,US1ORLA0139-235,US1ORLA0139-1,OR EUGENE 3.6 S,267,231,4,1,235
US1ORLA0140,US1ORLA0140-235,US1ORLA0140-1,OR SANTA CLARA 1.1 NNW,114,231,4,1,235
US1ORLA0141,US1ORLA0141-235,US1ORLA0141-1,OR SWISSHOME 4.3 ESE,62,231,4,1,235
US1ORLA0144,US1ORLA0144-235,US1ORLA0144-1,OR EUGENE 2.2 NE,127,231,4,1,235
US1ORLA0147,US1ORLA0147-235,US1ORLA0147-1,OR COTTAGE GROVE 7.4 S,262,231,4,1,235
US1ORLA0154,US1ORLA0154-235,US1ORLA0154-1,OR EUGENE 3.5 ESE,194,231,4,1,235
US1ORLA0156,US1ORLA0156-235,US1ORLA0156-1,OR SPRINGFIELD 1.4 E,151,231,4,1,235
US1ORLA0160,US1ORLA0160-235,US1ORLA0160-1,OR EUGENE 2.7 ESE,183,231,4,1,235
US1ORLA0162,US1ORLA0162-235,US1ORLA0162-1,OR EUGENE 6.5 ESE,144,231,4,1,235
US1ORLA0163,US1ORLA0163-235,US1ORLA0163-1,OR COTTAGE GROVE 7.4 SSE,260,231,4,1,235
US1ORLA0166,US1ORLA0166-235,US1ORLA0166-1,OR EUGENE 3.4 NE,130,231,4,1,235
US1ORLA0167,US1ORLA0167-235,US1ORLA0167-1,OR COTTAGE GROVE 7.0 SSE,258,231,4,1,235
US1ORLA0169,US1ORLA0169-235,US1ORLA0169-1,OR ELMIRA 3.9 WNW,135,231,4,1,235
US1ORLA0171,US1ORLA0171-235,US1ORLA0171-1,OR LORANE 5.1 W,180,231,4,1,235
US1ORLA0173,US1ORLA0173-235,US1ORLA0173-1,OR EUGENE 1.9 SSE,153,231,4,1,235
US1ORLA0174,US1ORLA0174-235,US1ORLA0174-1,OR COTTAGE GROVE 2.3 N,230,231,4,1,235
US1ORLA0175,US1ORLA0175-235,US1ORLA0175-1,OR COTTAGE GROVE 0.2 ESE,200,231,4,1,235
US1ORLA0176,US1ORLA0176-235,US1ORLA0176-1,OR NIMROD 0.3 SSW,297,231,4,1,235
US1ORLA0178,US1ORLA0178-235,US1ORLA0178-1,OR YACHATS 6.1 S,13,231,4,1,235
US1ORLA0179,US1ORLA0179-235,US1ORLA0179-1,OR EUGENE 2.1 NNW,123,231,4,1,235
US1ORLA0180,US1ORLA0180-235,US1ORLA0180-1,OR SPRINGFIELD 2.8 SW,138,231,4,1,235
US1ORLA0183,US1ORLA0183-235,US1ORLA0183-1,OR EUGENE 3.0 SSE,173,231,4,1,235
US1ORLA0186,US1ORLA0186-235,US1ORLA0186-1,OR EUGENE 2.7 ESE,154,231,4,1,235
US1ORLA0189,US1ORLA0189-235,US1ORLA0189-1,OR JUNCTION CITY 8.8 SW,240,231,4,1,235
US1ORLA0190,US1ORLA0190-235,US1ORLA0190-1,OR EUGENE 2.3 SW,216,231,4,1,235
US1ORLA0191,US1ORLA0191-235,US1ORLA0191-1,OR JUNCTION CITY 8.6 SW,139,231,4,1,235
US1ORLA0193,US1ORLA0193-235,US1ORLA0193-1,OR OAKRIDGE 0.5 E,370,231,4,1,235
US1ORLA0194,US1ORLA0194-235,US1ORLA0194-1,OR EUGENE 0.8 SW,125,231,4,1,235
US1ORLA0195,US1ORLA0195-235,US1ORLA0195-1,OR BLACHLY 2.1 NE,221,231,4,1,235
US1ORLA0197,US1ORLA0197-235,US1ORLA0197-1,OR EUGENE 4.7 NNW,116,231,4,1,235
US1ORLA0198,US1ORLA0198-235,US1ORLA0198-1,OR EUGENE 2.4 S,248,231,4,1,235
US1ORLA0200,US1ORLA0200-235,US1ORLA0200-1,OR JUNCTION CITY 7.3 WNW,107,231,4,1,235
US1ORLA0201,US1ORLA0201-235,US1ORLA0201-1,OR BLACHLY 0.5 W,240,231,4,1,235
US1ORLA0203,US1ORLA0203-235,US1ORLA0203-1,OR SPRINGFIELD 1.6 NW,141,231,4,1,235
US1ORLA0204,US1ORLA0204-235,US1ORLA0204-1,OR FLORENCE 1.1 N,25,231,4,1,235
US1ORLA0205,US1ORLA0205-235,US1ORLA0205-1,OR EUGENE 4.9 NNW,116,231,4,1,235
US1ORLA0206,US1ORLA0206-235,US1ORLA0206-1,OR VENETA 2.1 ENE,120,231,4,1,235
US1ORLA0208,US1ORLA0208-235,US1ORLA0208-1,OR EUGENE 12.7 SSW,240,231,4,1,235
US1ORLA0209,US1ORLA0209-235,US1ORLA0209-1,OR EUGENE 1.0 SE,130,231,4,1,235
US1ORLA0210,US1ORLA0210-235,US1ORLA0210-1,OR EUGENE 2.2 SSW,311,231,4,1,235
US1ORLA0212,US1ORLA0212-235,US1ORLA0212-1,OR ELMIRA 1.5 N,123,231,4,1,235
US1ORLA0215,US1ORLA0215-235,US1ORLA0215-1,OR EUGENE 2.8 SSE,184,231,4,1,235
US1ORLA0216,US1ORLA0216-235,US1ORLA0216-1,OR EUGENE 0.6 S,127,231,4,1,235
US1ORLA0219,US1ORLA0219-235,US1ORLA0219-1,OR SPRINGFIELD 1.4 WNW,139,231,4,1,235
US1ORLA0220,US1ORLA0220-235,US1ORLA0220-1,OR FLORENCE 1.5 NNE,19,231,4,1,235
US1ORLA0222,US1ORLA0222-235,US1ORLA0222-1,OR EUGENE 1.8 NNE,128,231,4,1,235
US1ORLA0224,US1ORLA0224-235,US1ORLA0224-1,OR JUNCTION CITY 8.6 W,155,231,4,1,235
US1ORLA0225,US1ORLA0225-235,US1ORLA0225-1,OR SPRINGFIELD 3.5 W,134,231,4,1,235
US1ORLA0229,US1ORLA0229-235,US1ORLA0229-1,OR EUGENE 1.8 SSE,142,231,4,1,235
US1ORLC0001,US1ORLC0001-235,US1ORLC0001-1,OR NEWPORT 5.1 N,35,231,4,1,235
US1ORLC0002,US1ORLC0002-235,US1ORLC0002-1,OR TOLEDO 0.2 W,27,231,4,1,235
US1ORLC0003,US1ORLC0003-235,US1ORLC0003-1,OR TOLEDO 1 SE,49,231,4,1,235
US1ORLC0005,US1ORLC0005-235,US1ORLC0005-1,OR WALDPORT 5.2 NNE,118,231,4,1,235
US1ORLC0007,US1ORLC0007-235,US1ORLC0007-1,OR DEPOE BAY 0.2 NW,32,231,4,1,235
US1ORLC0008,US1ORLC0008-235,US1ORLC0008-1,OR WALDPORT 0.6 N,2,231,4,1,235
US1ORLC0009,US1ORLC0009-235,US1ORLC0009-1,OR DEPOE BAY 0.5 S,26,231,4,1,235
US1ORLC0010,US1ORLC0010-235,US1ORLC0010-1,OR GLENEDEN BEACH 0.3 N,16,231,4,1,235
US1ORLC0011,US1ORLC0011-235,US1ORLC0011-1,OR WALDPORT 1.0 WSW,17,231,4,1,235
US1ORLC0012,US1ORLC0012-235,US1ORLC0012-1,OR SOUTH BEACH 2.7 SW,34,231,4,1,235
US1ORLC0013,US1ORLC0013-235,US1ORLC0013-1,OR NEWPORT 4.2 N,55,231,4,1,235
US1ORLC0015,US1ORLC0015-235,US1ORLC0015-1,OR WALDPORT 1.0 ESE,26,231,4,1,235
US1ORLC0018,US1ORLC0018-235,US1ORLC0018-1,OR NEWPORT 4.3 N,48,231,4,1,235
US1ORLC0020,US1ORLC0020-235,US1ORLC0020-1,OR NEWPORT 2.7 N,15,231,4,1,235
US1ORLC0021,US1ORLC0021-235,US1ORLC0021-1,OR SILETZ 0.0 SW,43,231,4,1,235
US1ORLC0023,US1ORLC0023-235,US1ORLC0023-1,OR SILETZ 2.9 NNE,24,231,4,1,235
US1ORLC0026,US1ORLC0026-235,US1ORLC0026-1,OR NEWPORT 1.4 SSW,8,231,4,1,235
US1ORLC0027,US1ORLC0027-235,US1ORLC0027-1,OR YACHATS 0.4 WNW,13,231,4,1,235
US1ORLC0028,US1ORLC0028-235,US1ORLC0028-1,OR LINCOLN CITY 0.7 NNW,29,231,4,1,235
US1ORLC0029,US1ORLC0029-235,US1ORLC0029-1,OR NEWPORT 1.1 NNW,36,231,4,1,235
US1ORLC0037,US1ORLC0037-235,US1ORLC0037-1,OR TOLEDO 4.3 NNE,109,231,4,1,235
US1ORLK0004,US1ORLK0004-235,US1ORLK0004-1,OR LAKEVIEW 2.2 NNW,1461,231,4,1,235
US1ORLK0007,US1ORLK0007-235,US1ORLK0007-1,OR PAISLEY 0.2 WNW,1336,231,4,1,235
US1ORLK0009,US1ORLK0009-235,US1ORLK0009-1,OR CHRISTMAS VALLEY 9.1 NW,1329,231,4,1,235
US1ORLN0001,US1ORLN0001-235,US1ORLN0001-1,OR LEBANON 4.8 E,132,231,4,1,235
US1ORLN0002,US1ORLN0002-235,US1ORLN0002-1,OR SWEET HOME 2.6 E,255,231,4,1,235
US1ORLN0003,US1ORLN0003-235,US1ORLN0003-1,OR ALBANY 0.5 SE,70,231,4,1,235
US1ORLN0004,US1ORLN0004-235,US1ORLN0004-1,OR SCIO 4.2 SW,86,231,4,1,235
US1ORLN0005,US1ORLN0005-235,US1ORLN0005-1,OR SCIO 2.3 SW,190,231,4,1,235
US1ORLN0006,US1ORLN0006-235,US1ORLN0006-1,OR SWEET HOME 1.0 ESE,197,231,4,1,235
US1ORLN0007,US1ORLN0007-235,US1ORLN0007-1,OR SWEET HOME 5.0 SW,175,231,4,1,235
US1ORLN0008,US1ORLN0008-235,US1ORLN0008-1,OR BROWNSVILLE 3.0 NW,123,231,4,1,235
US1ORLN0011,US1ORLN0011-235,US1ORLN0011-1,OR LACOMB 1 W,141,231,4,1,235
US1ORLN0012,US1ORLN0012-235,US1ORLN0012-1,OR LYONS 1.6 SSW,518,231,4,1,235
US1ORLN0013,US1ORLN0013-235,US1ORLN0013-1,OR ALBANY 0.5 NE,69,231,4,1,235
US1ORLN0015,US1ORLN0015-235,US1ORLN0015-1,OR LEBANON 1.1 WNW,99,231,4,1,235
US1ORLN0016,US1ORLN0016-235,US1ORLN0016-1,OR LEBANON 1.4 SSW,109,231,4,1,235
US1ORLN0017,US1ORLN0017-235,US1ORLN0017-1,OR SWEET HOME 2.0 NE,220,231,4,1,235
US1ORLN0018,US1ORLN0018-235,US1ORLN0018-1,OR CORVALLIS 3.5 E,68,231,4,1,235
US1ORLN0020,US1ORLN0020-235,US1ORLN0020-1,OR LYONS 2.1 S,508,231,4,1,235
US1ORLN0021,US1ORLN0021-235,US1ORLN0021-1,OR LEBANON 1.0 S,109,231,4,1,235
US1ORLN0024,US1ORLN0024-235,US1ORLN0024-1,OR SWEET HOME 2.0 NE,293,231,4,1,235
US1ORLN0026,US1ORLN0026-235,US1ORLN0026-1,OR GATES 1.1 SE,353,231,4,1,235
US1ORLN0028,US1ORLN0028-235,US1ORLN0028-1,OR MILL CITY 0.4 WSW,259,231,4,1,235
US1ORLN0030,US1ORLN0030-235,US1ORLN0030-1,OR BROWNSVILLE 5.2 S,249,231,4,1,235
US1ORLN0032,US1ORLN0032-235,US1ORLN0032-1,OR SCIO 5.1 SSE,111,231,4,1,235
US1ORLN0033,US1ORLN0033-235,US1ORLN0033-1,OR ALBANY 2.7 NE,67,231,4,1,235
US1ORLN0034,US1ORLN0034-235,US1ORLN0034-1,OR LEBANON 5.2 SSE,234,231,4,1,235
US1ORLN0039,US1ORLN0039-235,US1ORLN0039-1,OR SCIO 2.2 N,140,231,4,1,235
US1ORLN0042,US1ORLN0042-235,US1ORLN0042-1,OR ALBANY 1.1 SSE,73,231,4,1,235
US1ORLN0043,US1ORLN0043-235,US1ORLN0043-1,OR ALBANY 4.9 NNE,74,231,4,1,235
US1ORLN0044,US1ORLN0044-235,US1ORLN0044-1,OR ALBANY 0.7 NE,70,231,4,1,235
US1ORLN0045,US1ORLN0045-235,US1ORLN0045-1,OR LEBANON 0.5 SE,110,231,4,1,235
US1ORLN0046,US1ORLN0046-235,US1ORLN0046-1,OR ALBANY 1.3 W,66,231,4,1,235
US1ORLN0047,US1ORLN0047-235,US1ORLN0047-1,OR ALBANY 2.1 S,73,231,4,1,235
US1ORLN0048,US1ORLN0048-235,US1ORLN0048-1,OR ALBANY 2.5 WSW,65,231,4,1,235
US1ORLN0050,US1ORLN0050-235,US1ORLN0050-1,OR ALBANY 5.0 WSW,71,231,4,1,235
US1ORLN0054,US1ORLN0054-235,US1ORLN0054-1,OR LEBANON 6.0 SE,127,231,4,1,235
US1ORLN0055,US1ORLN0055-235,US1ORLN0055-1,OR LEBANON 2.3 E,150,231,4,1,235
US1ORLN0056,US1ORLN0056-235,US1ORLN0056-1,OR LEBANON 10.6 ENE,261,231,4,1,235
US1ORLN0057,US1ORLN0057-235,US1ORLN0057-1,OR SWEET HOME 6.8 S,220,231,4,1,235
US1ORLN0058,US1ORLN0058-235,US1ORLN0058-1,OR SCIO 7.2 SSE,150,231,4,1,235
US1ORLN0060,US1ORLN0060-235,US1ORLN0060-1,OR LEBANON 11.5 ESE,203,231,4,1,235
US1ORLN0062,US1ORLN0062-235,US1ORLN0062-1,OR SCIO 7.3 SSE,152,231,4,1,235
US1ORLN0065,US1ORLN0065-235,US1ORLN0065-1,OR LEBANON 11.3 ESE,226,231,4,1,235
US1ORLN0066,US1ORLN0066-235,US1ORLN0066-1,OR LEBANON 7.9 SSE,183,231,4,1,235
US1ORLN0067,US1ORLN0067-235,US1ORLN0067-1,OR SHEDD 1.9 NW,78,231,4,1,235
US1ORLN0068,US1ORLN0068-235,US1ORLN0068-1,OR SWEET HOME 2.2 E,192,231,4,1,235
US1ORLN0069,US1ORLN0069-235,US1ORLN0069-1,OR TANGENT 0.7 NW,75,231,4,1,235
US1ORLN0070,US1ORLN0070-235,US1ORLN0070-1,OR LEBANON 5.1 NE,101,231,4,1,235
US1ORLN0072,US1ORLN0072-235,US1ORLN0072-1,OR LEBANON 5.4 E,150,231,4,1,235
US1ORLN0073,US1ORLN0073-235,US1ORLN0073-1,OR LEBANON 6.1 S,417,231,4,1,235
US1ORLN0075,US1ORLN0075-235,US1ORLN0075-1,OR GATES 1.4 SW,312,231,4,1,235
US1ORLN0076,US1ORLN0076-235,US1ORLN0076-1,OR MILL CITY 0.9 ESE,275,231,4,1,235
US1ORLN0078,US1ORLN0078-235,US1ORLN0078-1,OR CORVALLIS 3.5 E,69,231,4,1,235
US1ORLN0079,US1ORLN0079-235,US1ORLN0079-1,OR SWEET HOME 8.1 SW,165,231,4,1,235
US1ORLN0080,US1ORLN0080-235,US1ORLN0080-1,OR SWEET HOME 1.7 WSW,186,231,4,1,235
US1ORLN0081,US1ORLN0081-235,US1ORLN0081-1,OR HARRISBURG 0.4 SSE,96,231,4,1,235
US1ORLN0082,US1ORLN0082-235,US1ORLN0082-1,OR LEBANON 1.8 NNW,100,231,4,1,235
US1ORLN0083,US1ORLN0083-235,US1ORLN0083-1,OR ALBANY 7.0 NNW,57,231,4,1,235
US1ORLN0084,US1ORLN0084-235,US1ORLN0084-1,OR LEBANON 1.8 SSE,115,231,4,1,235
US1ORLN0086,US1ORLN0086-235,US1ORLN0086-1,OR LEBANON 1.1 SSW,109,231,4,1,235
US1ORLN0087,US1ORLN0087-235,US1ORLN0087-1,OR LEBANON 0.7 N,105,231,4,1,235
US1ORLN0088,US1ORLN0088-235,US1ORLN0088-1,OR SWEET HOME 0.2 SE,200,231,4,1,235
US1ORLN0090,US1ORLN0090-235,US1ORLN0090-1,OR TANGENT 1.3 N,72,231,4,1,235
US1ORLN0091,US1ORLN0091-235,US1ORLN0091-1,OR LYONS 0.8 WNW,199,231,4,1,235
US1ORMH0003,US1ORMH0003-235,US1ORMH0003-1,OR BROGAN 0.9 NW,811,231,4,1,235
US1ORMN0001,US1ORMN0001-235,US1ORMN0001-1,OR AUMSVILLE 2.5 N,143,231,4,1,235
US1ORMN0004,US1ORMN0004-235,US1ORMN0004-1,OR AUMSVILLE 5.4 S,108,231,4,1,235
US1ORMN0006,US1ORMN0006-235,US1ORMN0006-1,OR SALEM 4.5 ENE,67,231,4,1,235
US1ORMN0008,US1ORMN0008-235,US1ORMN0008-1,OR SALEM 3.7 SSW,163,231,4,1,235
US1ORMN0009,US1ORMN0009-235,US1ORMN0009-1,OR SALEM 3.3 SSW,136,231,4,1,235
US1ORMN0010,US1ORMN0010-235,US1ORMN0010-1,OR SALEM 2 W,95,231,4,1,235
US1ORMN0012,US1ORMN0012-235,US1ORMN0012-1,OR SALEM 1.1 WSW,103,231,4,1,235
US1ORMN0013,US1ORMN0013-235,US1ORMN0013-1,OR SALEM 3.6 SSW,134,231,4,1,235
US1ORMN0014,US1ORMN0014-235,US1ORMN0014-1,OR SALEM 3.2 ENE,65,231,4,1,235
US1ORMN0015,US1ORMN0015-235,US1ORMN0015-1,OR KEIZER 1.3 SW,43,231,4,1,235
US1ORMN0016,US1ORMN0016-235,US1ORMN0016-1,OR STAYTON 6 ENE,332,231,4,1,235
US1ORMN0017,US1ORMN0017-235,US1ORMN0017-1,OR SALEM 4.5 E,70,231,4,1,235
US1ORMN0019,US1ORMN0019-235,US1ORMN0019-1,OR SALEM 5 NE,58,231,4,1,235
US1ORMN0021,US1ORMN0021-235,US1ORMN0021-1,OR JEFFERSON 5.2 NNW,96,231,4,1,235
US1ORMN0023,US1ORMN0023-235,US1ORMN0023-1,OR SALEM 5 SE,195,231,4,1,235
US1ORMN0024,US1ORMN0024-235,US1ORMN0024-1,OR AUMSVILLE 2.0 NNW,150,231,4,1,235
US1ORMN0025,US1ORMN0025-235,US1ORMN0025-1,OR SALEM 2.2 SW,135,231,4,1,235
US1ORMN0026,US1ORMN0026-235,US1ORMN0026-1,OR TURNER 6.6 S,94,231,4,1,235
US1ORMN0028,US1ORMN0028-235,US1ORMN0028-1,OR KEIZER 1.0 NW,38,231,4,1,235
US1ORMN0032,US1ORMN0032-235,US1ORMN0032-1,OR STAYTON 0.7 ENE,162,231,4,1,235
US1ORMN0034,US1ORMN0034-235,US1ORMN0034-1,OR KEIZER 1.4 N,57,231,4,1,235
US1ORMN0035,US1ORMN0035-235,US1ORMN0035-1,OR LYONS 11.4 ENE,362,231,4,1,235
US1ORMN0036,US1ORMN0036-235,US1ORMN0036-1,OR LYONS 3.4 ESE,229,231,4,1,235
US1ORMN0037,US1ORMN0037-235,US1ORMN0037-1,OR AUMSVILLE 1.4 N,131,231,4,1,235
US1ORMN0038,US1ORMN0038-235,US1ORMN0038-1,OR SALEM 1.0 S,94,231,4,1,235
US1ORMN0040,US1ORMN0040-235,US1ORMN0040-1,OR SILVERTON 9.1 SE,487,231,4,1,235
US1ORMN0043,US1ORMN0043-235,US1ORMN0043-1,OR MOUNT ANGEL 0.2 E,66,231,4,1,235
US1ORMN0044,US1ORMN0044-235,US1ORMN0044-1,OR SALEM 3.6 SSW,139,231,4,1,235
US1ORMN0047,US1ORMN0047-235,US1ORMN0047-1,OR MILL CITY 0.8 W,242,231,4,1,235
US1ORMN0049,US1ORMN0049-235,US1ORMN0049-1,OR MEHAMA 0.7 ESE,199,231,4,1,235
US1ORMN0050,US1ORMN0050-235,US1ORMN0050-1,OR SALEM 4.0 NE,59,231,4,1,235
US1ORMN0052,US1ORMN0052-235,US1ORMN0052-1,OR TURNER 6.0 SSE,103,231,4,1,235
US1ORMN0053,US1ORMN0053-235,US1ORMN0053-1,OR SALEM 1.2 W,82,231,4,1,235
US1ORMN0054,US1ORMN0054-235,US1ORMN0054-1,OR KEIZER 1.4 NNW,56,231,4,1,235
US1ORMN0056,US1ORMN0056-235,US1ORMN0056-1,OR SILVERTON 4.8 ESE,257,231,4,1,235
US1ORMN0057,US1ORMN0057-235,US1ORMN0057-1,OR SILVERTON 1.0 SSW,124,231,4,1,235
US1ORMN0058,US1ORMN0058-235,US1ORMN0058-1,OR SALEM 4.0 SSW,174,231,4,1,235
US1ORMN0061,US1ORMN0061-235,US1ORMN0061-1,OR SILVERTON 0.6 SE,129,231,4,1,235
US1ORMN0066,US1ORMN0066-235,US1ORMN0066-1,OR STAYTON 8.4 E,188,231,4,1,235
US1ORMN0070,US1ORMN0070-235,US1ORMN0070-1,OR SILVERTON 0.7 SE,151,231,4,1,235
US1ORMN0072,US1ORMN0072-235,US1ORMN0072-1,OR SALEM 3.4 S,128,231,4,1,235
US1ORMN0076,US1ORMN0076-235,US1ORMN0076-1,OR SALEM 4.3 NNE,54,231,4,1,235
US1ORMN0077,US1ORMN0077-235,US1ORMN0077-1,OR WOODBURN 1.8 ENE,56,231,4,1,235
US1ORMN0078,US1ORMN0078-235,US1ORMN0078-1,OR SALEM 1.9 ENE,67,231,4,1,235
US1ORMN0082,US1ORMN0082-235,US1ORMN0082-1,OR SALEM 3.6 SSW,155,231,4,1,235
US1ORMN0083,US1ORMN0083-235,US1ORMN0083-1,OR SALEM 4.6 WSW,78,231,4,1,235
US1ORMT0002,US1ORMT0002-235,US1ORMT0002-1,OR TROUTDALE 5.0 E,174,231,4,1,235
US1ORMT0006,US1ORMT0006-235,US1ORMT0006-1,OR PORTLAND 2.5 SE,50,231,4,1,235
