Station_ID	Record_number	Station_name	Longitude	Latitude	Elevation	Country	Data_start	Data_end	Observed_variable	Data_policy
UKA00889611	1	STONINGTON	-67.02	-68.18	14	United Kingdom	1949	2024	{wd, t, ws, mslp, td, slp}	open_access
UKA00889611	3	STONINGTON	-67.02	-68.18	14	United Kingdom	2023	2024	{wd, mslp, t, slp, td, ws}	open_access
GMMU0010836	1	STOTTEN GERMANY	9.87	48.67	736	Germany	1949	1954	{td, t}	open_access
PLI0000EPWR	1	STRACHOWICE	16.89	51.1	123.1	Poland	1928	2024	{td, mslp, wd, ws, t, slp}	open_access
PLI0000EPWR	2	STRACHOWICE	16.89	51.1	123.1	Poland	1928	2024	{t, td, mslp, wd, ws, slp}	open_access
GMN00004887	1	STTTEN	9.86	48.67	734	Germany	1948	2020	{t, mslp, td, slp}	open_access
GMMU0010443	1	STUTTGART GERMANY	9	48.68	427	Germany	1936	1939	{t, mslp}	open_access
GMU00010443	1	STUTTGART GERMANY	9	48.68	427	Germany	1936	1939	{t, mslp}	open_access
GMMU0010738	1	STUTTGART GERMANY AAF	9.22	48.68	396	Germany	1959	1971	{td, mslp, t}	open_access
GMU00010738	1	STUTTGART GERMANY AAF	9.22	48.68	396	Germany	1959	1971	{td, mslp, t}	open_access
GMA00105510	1	SUHL	10.67	50.62	505	Germany	1991	1995	{td, slp, t, mslp, wd, ws}	open_access
GMN00004950	1	SUHL	10.66	50.62	505	Germany	1992	1992	{td, slp, mslp}	open_access
MYI0000WMKA	1	SULTAN ABDUL HALIM	100.4	6.19	4.6	Malaysia	2004	2024	{td, t, ws, wd}	non_commercial
MYI0000WMKI	1	SULTAN AZLAN SHAH	101.09	4.57	39.6	Malaysia	2004	2024	{td, t, ws, wd}	non_commercial
MYA00486024	2	SULTAN MAHMUD	103.1	5.38	7	Malaysia	2004	2005	{td, wd, ws, t, mslp}	non_commercial
MYA00486024	1	SULTAN MAHMUD	103.1	5.38	7	Malaysia	2020	2024	{wd, td, slp, mslp, t, ws}	non_commercial
MYI0000WMKN	1	SULTAN MAHMUD	103.1	5.38	6.4	Malaysia	2001	2024	{mslp, wd, ws, slp, td, t}	non_commercial
AOI0000FNSU	1	SUMBE	13.85	-11.17	11	Angola	1985	2024	{td, wd, mslp, ws, t, slp}	non_commercial
AOM00066210	1	SUMBE	13.85	-11.2	10	Angola	1985	2024	{wd, mslp, td, ws, t, slp}	non_commercial
AOM00066210	3	SUMBE	13.85	-11.2	10	Angola	2005	2015	{td, ws, t, mslp, wd}	non_commercial
AOM00066210	2	SUMBE	13.85	-11.2	10	Angola	2018	2023	{td, wd, t, ws}	non_commercial
THI0000VTUJ	1	SURIN	103.5	14.87	145.7	Thailand	2014	2014	{td, t, wd, ws}	non_commercial
THM00048432	2	SURIN	103.5	14.88	147	Thailand	1949	2024	{td, mslp, ws, t, wd, slp}	non_commercial
CWM00091819	2	SUWARROW	-163.08	-13.23	3	Cook Islands [New Zealand]	1990	1994	{td, t, mslp, ws, wd, slp}	non_commercial
CWM00091819	1	SUWARROW	-163.08	-13.23	3	Cook Islands [New Zealand]	2023	2023	{td, wd, ws, t}	non_commercial
CWI0000NCSW	1	SUWARROW (ANCHORAGE ISLAND)	-163.1	-13.24	3	Cook Islands [New Zealand]	2020	2023	{td, t, wd, ws}	non_commercial
KSI0000RKSW	1	SUWON	127.01	37.24	26.8	Korea, South	1951	2024	{td, t, ws, wd, slp, mslp}	non_commercial
KSM00047119	2	SUWON	126.98	37.27	35	Korea, South	1973	2024	{t, td, ws, mslp, wd, slp}	non_commercial
KSM00047119	1	SUWON	126.98	37.27	35	Korea, South	2023	2024	{td, ws, mslp, t, wd}	non_commercial
LHM00026636	1	SVENCIONYS	26.17	55.15	222.3	Lithuania	1959	2024	{td, ws, t, wd, mslp, slp}	non_commercial
LHM00026636	2	SVENCIONYS	26.17	55.15	222.3	Lithuania	1961	1971	{t, mslp, td}	non_commercial
LHMU0026644	2	SVENCIONYS LITHUANIA SSR	26.17	55.12	198	Lithuania	1959	1984	{slp, mslp}	open_access
LHMU0026644	3	SVENCIONYS LITHUANIA SSR	26.17	55.12	198	Lithuania	1959	1960	{t, mslp, td}	non_commercial
LHMU0026644	1	SVENCIONYS LITHUANIA SSR	26.17	55.12	198	Lithuania	2023	2024	{td, t, wd, mslp, ws, slp}	non_commercial
UKA00033631	3	SYERSTON	-0.92	53.02	63	United Kingdom	2007	2007	{slp, wd, mslp, t, td, ws}	open_access
UKA00033631	1	SYERSTON	-0.92	53.02	63	United Kingdom	2023	2023	{mslp, slp, wd, t, td, ws}	open_access
GRI0000LGSO	1	SYROS	24.95	37.42	71.9	Greece	1998	2024	{td, t, ws, wd, mslp, slp}	non_commercial
GRMU0016730	2	SYROS GREECE	24.95	37.45	35	Greece	1965	1971	{t, mslp, td}	non_commercial
GRMU0016730	1	SYROS GREECE	24.95	37.45	35	Greece	2023	2024	{mslp, t, ws, td, wd, slp}	non_commercial
TWM00046692	1	TAIBEI	121.52	25.03	9	Taiwan	1973	2018	{ws, t, wd, mslp, td, slp}	non_commercial
TWM00046692	2	TAIBEI	121.52	25.03	9	Taiwan	2005	2005	{slp, mslp}	open_access
TWI0000RCLG	1	TAICHUNG	120.65	24.19	115	Taiwan	1946	2000	{td, slp, t, mslp, ws, wd}	non_commercial
TWM00059159	2	TAICHUNG	120.65	24.18	112	Taiwan	1973	1984	{td, wd, t, ws, mslp, slp}	non_commercial
TWA00595501	2	TAINAN	120.22	22.95	16	Taiwan	1973	1980	{t, ws, wd, mslp, td}	non_commercial
TWA00595501	1	TAINAN	120.22	22.95	16	Taiwan	2023	2024	{wd, td, t, ws, mslp}	non_commercial
TWI0000RCNN	1	TAINAN	120.21	22.95	19.2	Taiwan	1947	2024	{td, t, ws, wd, mslp, slp}	non_commercial
TWA00589691	2	TAIPEI	121.53	25.07	6	Taiwan	1973	1990	{ws, wd, t, mslp, td, slp}	non_commercial
TWA00589691	1	TAIPEI	121.53	25.07	6	Taiwan	2023	2024	{td, t, ws, wd}	non_commercial
JAN00048626	2	TAKATO	138.06	35.84	780	Japan	1973	1975	{td, t, ws, wd, mslp}	non_commercial
JAN00048626	1	TAKATO	138.06	35.84	780	Japan	1973	1975	{td, ws, t, wd, mslp}	open_access
THA00485201	1	TAKUA PA	98.25	8.68	4	Thailand	1978	2024	{td, ws, t, wd, mslp, slp}	non_commercial
THA00485201	2	TAKUA PA	98.25	8.68	4	Thailand	2023	2024	{mslp, td, slp, t, ws, wd}	non_commercial
THM00048561	1	TAKUA PA	98.25	8.68	4	Thailand	1976	2024	{t, td, ws, wd, mslp, slp}	non_commercial
COI0000SKTM	1	TAME	-71.76	6.45	320	Colombia	2013	2024	{td, t, wd, ws}	non_commercial
COM00080132	2	TAME/TAME	-71.75	6.45	350	Colombia	1980	2011	{ws, wd, t, td, slp, mslp}	non_commercial
COM00080132	1	TAME/TAME	-71.75	6.45	350	Colombia	2023	2024	{wd, ws, t, td}	non_commercial
FIM00002763	2	TAMPERE HARMALA	23.75	61.47	86	Finland	2008	2024	{slp, td, mslp, t}	open_access
FIM00002744	2	TAMPERE SATAKUNNANKATU	23.77	61.5	92	Finland	1906	1915	{mslp, t}	open_access
FIM00002744	1	TAMPERE SATAKUNNANKATU	23.77	61.5	92	Finland	2013	2022	{t, td}	open_access
FIM00002943	1	TAMPERE SIILINKARI	23.75	61.52	98	Finland	2008	2024	{mslp, td, ws, t, slp, wd}	open_access
FIA00029431	1	TAMPERE/HARMALA	23.75	61.45	92	Finland	1973	2024	{td, mslp, wd, ws, t, slp}	open_access
FIA00029431	2	TAMPERE/HARMALA	23.75	61.45	92	Finland	2023	2024	{mslp, wd, slp, ws, t, td}	open_access
FIA00029431	3	TAMPERE/HARMALA	23.75	61.45	92	Finland	2023	2024	{mslp, t, slp, td}	open_access
MXI0000MMTP	1	TAPACHULA INTL	-92.37	14.79	29.6	Mexico	1973	2024	{td, t, ws, wd, mslp}	non_commercial
MXA00769045	2	TAPACHULA INTL ARPT	-92.37	14.8	29	Mexico	1993	1994	{td, t, ws, wd}	non_commercial
MXA00769045	1	TAPACHULA INTL ARPT	-92.37	14.8	29	Mexico	2023	2024	{td, t, ws, wd, mslp}	non_commercial
ITI0000LIVO	1	TARVISIO	13.58	46.5	778	Italy	1965	2024	{td, t, ws, wd, mslp, slp}	non_commercial
ITM00016041	2	TARVISIO	13.58	46.5	778	Italy	2005	2012	{slp, ws, t, wd, td}	non_commercial
ITM00016041	1	TARVISIO	13.58	46.5	778	Italy	2023	2024	{t, td, ws, slp, wd}	non_commercial
NZI0000NZTG	1	TAURANGA	176.2	-37.67	4	New Zealand	1990	2024	{td, t, mslp, ws, wd, slp}	non_commercial
NZM00093185	2	TAURANGA AERODROME	176.2	-37.67	5	New Zealand	1949	2003	{td, mslp, wd, t, ws, slp}	non_commercial
NZM00093185	1	TAURANGA AERODROME	176.2	-37.67	5	New Zealand	1990	2024	{mslp, t, td, ws, wd, slp}	non_commercial
FRI0000LFGJ	1	TAVAUX	5.43	47.04	196.6	France	1995	2024	{mslp, t, td, slp, ws, wd}	open_access
FRI0000LFGJ	2	TAVAUX	5.43	47.04	196.6	France	2001	2024	{slp, td, ws, t, wd, mslp}	open_access
GMI0000ET33	1	TAYLOR BKS AHP	8.55	49.51	109.7	Germany	1948	2020	{t, td, mslp, slp}	open_access
GMI0000ET33	3	TAYLOR BKS AHP	8.55	49.51	109.7	Germany	1954	1954	{td, mslp}	open_access
UKM00003271	1	TEESMOUTH (AUX)	-1.13	54.62	12	United Kingdom	1992	2006	{mslp, t, td, wd, ws, slp}	open_access
TUM00017056	1	TEKIRDAG	27.55	40.98	3	Turkey	1963	2024	{td, ws, wd, mslp, t, slp}	non_commercial
TUMU0017056	2	TEKIRDAG TURKEY	27.48	40.98	55	Turkey	1963	1968	{td, t, mslp}	non_commercial
TUMU0017056	1	TEKIRDAG TURKEY	27.48	40.98	55	Turkey	2023	2024	{t, mslp, td, slp, ws, wd}	non_commercial
UKM00003454	2	TEMP FOR 03453	-0.67	52.73	138	United Kingdom	1993	1994	{td, wd, ws, t, mslp, slp}	open_access
GMI0000EDDI	1	TEMPELHOF	13.4	52.47	50.9	Germany	1929	2022	{t, ws, wd, mslp, td, slp}	open_access
GMI0000EDDI	2	TEMPELHOF	13.4	52.47	50.9	Germany	1929	1939	{mslp, t}	open_access
ECI0000SETU	1	TENIENTE CORONEL LUIS A MANTIL	-77.71	0.81	2941	Ecuador	1980	2024	{td, t, slp, ws, wd, mslp}	non_commercial
MXA00765563	1	TEPIC	-104.92	21.52	922	Mexico	1994	1994	{td, ws, t, wd}	non_commercial
MXA00765563	4	TEPIC	-104.92	21.52	922	Mexico	2007	2009	{slp, mslp}	open_access
MXM00076557	1	TEPIC	-104.9	21.48	915	Mexico	2019	2021	{td, ws, mslp, wd, slp, t}	non_commercial
UKI0000EGOE	1	TERNHILL	-2.53	52.87	82.9	United Kingdom	2019	2022	{td, t, wd, ws}	open_access
UKM00003418	2	TERNHILL(RAF)	-2.53	52.87	83	United Kingdom	1973	2005	{wd, ws, mslp, t, td, slp}	open_access
UKA00037590	2	TEST SAMOS 03761	-0.95	51.25	123	United Kingdom	1993	2000	{td, ws, mslp, wd, t}	open_access
UKA00037590	1	TEST SAMOS 03761	-0.95	51.25	123	United Kingdom	2023	2024	{t, wd, td, ws, mslp, slp}	open_access
GMN00005009	2	TETEROW	12.56	53.76	38	Germany	1952	1960	{t, mslp, td}	open_access
GMN00005009	1	TETEROW	12.56	53.76	38	Germany	1952	2020	{td, mslp, t}	open_access
GMMU0010177	1	TETEROW GERMANY	12.62	53.77	46	Germany	1952	1960	{td, mslp, t}	open_access
INI0000VETZ	3	TEZPUR	92.78	26.71	73.2	India	1944	1948	{t, td}	non_commercial
INI0000VETZ	2	TEZPUR	92.78	26.71	73.2	India	2004	2010	{mslp}	open_access
INI0000VETZ	1	TEZPUR	92.78	26.71	73.2	India	2016	2024	{td, wd, ws, t}	non_commercial
INM00042416	2	TEZPUR/BINDUKURI	92.8	26.72	75	India	1943	2021	{ws, wd, t, td, mslp, slp}	non_commercial
INM00042416	1	TEZPUR/BINDUKURI	92.8	26.72	75	India	2023	2024	{t, ws, td, wd}	non_commercial
LAA00489475	1	THAKHEK WEST	104.82	17.4	150	Laos	1973	2024	{td, t, ws, wd, slp, mslp}	non_commercial
LAA00489475	2	THAKHEK WEST	104.82	17.4	150	Laos	2023	2024	{td, slp, ws, t, mslp, wd}	non_commercial
LAA00489475	3	THAKHEK WEST	104.82	17.4	150	Laos	2023	2024	{td, ws, slp, t, wd, mslp}	non_commercial
BFM00078087	2	THE BIGHT  CAT ISLAND	-75.42	24.28	3	Bahamas, The	1973	2003	{t, td, mslp, wd, ws, slp}	non_commercial
BFM00078087	1	THE BIGHT  CAT ISLAND	-75.42	24.28	3	Bahamas, The	2023	2024	{ws, td, t, wd}	non_commercial
UKMU0043814	3	THE LIZARD ENGLAND (LIZARD POI	-5.2	49.95	73	United Kingdom	1932	1939	{td, t, mslp}	open_access
GRM00016744	2	THIRA (AIRPORT)	25.43	36.42	36	Greece	1935	2002	{t, td, ws, wd, mslp, slp}	non_commercial
GRM00016744	1	THIRA (AIRPORT)	25.43	36.42	36	Greece	2023	2024	{td, ws, wd, t}	non_commercial
AGI0000DAEF	1	TIN FOUYE	7.55	28.45	480.1	Algeria	2011	2024	{td, mslp, ws, t, wd, slp}	non_commercial
AGM00060639	1	TINFOUYE	7.55	28.43	471	Algeria	2011	2024	{td, t, mslp, ws, wd, slp}	non_commercial
AGM00060639	2	TINFOUYE	7.55	28.43	471	Algeria	2011	2024	{t, ws, mslp, td, wd, slp}	non_commercial
AGM00060639	3	TINFOUYE	7.55	28.43	471	Algeria	2024	2024	{ws, td, mslp, slp, t, wd}	non_commercial
INM00043275	2	TIRUPATHI	79.58	13.67	105	India	1986	2024	{wd, t, ws, td, mslp, slp}	non_commercial
INM00043275	1	TIRUPATHI	79.58	13.67	105	India	2023	2024	{td, t, wd, ws}	non_commercial
INI0000VOTP	1	TIRUPATI	79.54	13.63	106.7	India	2015	2024	{td, t, ws, wd}	non_commercial
FGU00060500	2	TO BE DETERMINED	-51.83	3.82	1	French Guiana [France]	1938	1941	{slp}	non_commercial
FGU00060500	1	TO BE DETERMINED	-51.83	3.82	1	French Guiana [France]	2023	2024	{slp, td, t, ws, mslp, wd}	non_commercial
MXM00068550	1	TO BE DETERMINED	-96.48	15.68	88	Mexico	2020	2023	{td, ws, wd, mslp, slp, t}	non_commercial
HUI0000LHTL	1	TOKOL	18.98	47.35	104	Hungary	1995	2001	{td, t, ws, wd}	open_access
HUM00012844	2	TOKOL	18.98	47.35	104	Hungary	2001	2001	{td, t, slp, wd, ws}	open_access
MXA00766754	2	TOLUCA/JOSE MARIA	-99.58	19.35	2576	Mexico	1994	1994	{wd, ws, t, td}	non_commercial
MXA00766754	1	TOLUCA/JOSE MARIA	-99.58	19.35	2576	Mexico	2023	2024	{t, td, wd, ws, mslp}	non_commercial
TNU091789-1	2	TONGA	-175.18	-21.14	5	Tonga	1993	2012	{mslp}	non_commercial
TNU091789-1	1	TONGA	-175.18	-21.14	5	Tonga	2023	2023	{td, mslp, t, ws}	non_commercial
UKI0000EGXZ	1	TOPCLIFFE	-1.38	54.21	28	United Kingdom	1973	2024	{td, t, wd, ws, mslp, slp}	open_access
UKM00003265	3	TOPCLIFFE	-1.38	54.2	28	United Kingdom	1997	2024	{td, mslp, ws, t, wd, slp}	open_access
UKM00003265	1	TOPCLIFFE	-1.38	54.2	28	United Kingdom	2023	2024	{ws, td, wd, t, slp, mslp}	open_access
ITM00016060	2	TORINO VENARIA	7.62	45.12	277	Italy	2005	2021	{ws, slp, mslp, wd, t, td}	non_commercial
ITM00016060	1	TORINO VENARIA	7.62	45.12	277	Italy	2023	2024	{ws, t, td, wd}	non_commercial
MXA00763821	1	TORREJON	-103.47	25.53	1124	Mexico	1994	1994	{wd, ws, td, t}	non_commercial
MXM00076383	2	TORREON	-103.43	25.52	1123	Mexico	2009	2021	{slp, mslp, ws, wd, t, td}	open_access
MXM00076383	1	TORREON	-103.43	25.52	1123	Mexico	2020	2021	{t, ws, wd, td, slp, mslp}	non_commercial
ARM00087827	1	TRELEW (ARG-NAVY)	-65.3	-43.23	42	Argentina	1939	2024	{td, mslp, t, wd, ws, slp}	non_commercial
GMU002277-1	1	TRIER	6.65	49.75	149	Germany	1901	1949	{slp}	open_access
GMN00005100	2	TRIER-PETRISBERG	6.66	49.75	265	Germany	1901	1949	{slp}	open_access
GMN00005100	1	TRIER-PETRISBERG	6.66	49.75	265	Germany	1901	2020	{slp, t, td, mslp}	open_access
GMN00005100	4	TRIER-PETRISBERG	6.66	49.75	265	Germany	1949	1966	{t, td, mslp}	open_access
GMN00005100	3	TRIER-PETRISBERG	6.66	49.75	265	Germany	1971	2007	{slp}	open_access
GMU-10609-1	1	TRIER-PETRISBERG(WEWA)	6.67	49.75	265	Germany	1971	2007	{slp}	open_access
HOM00078704	1	TRUJILLO HONDURAS	-85.93	15.93	3	Honduras	2004	2024	{td, wd, t, ws, slp, mslp}	non_commercial
JAI0000RJFZ	2	TSUIKI	131.04	33.69	16.8	Japan	1950	1957	{td, t, slp, mslp, ws, wd}	non_commercial
JAI0000RJFZ	1	TSUIKI	131.04	33.69	16.8	Japan	1950	1957	{t, slp, mslp, ws, td, wd}	open_access
JAI0000RJFZ	3	TSUIKI	131.04	33.69	16.8	Japan	1973	2024	{td, ws, t, wd, mslp, slp}	non_commercial
AFA00717640	1	TUAV MET KANDAHAR	65.83	31.48	1002	Afghanistan	2020	2020	{td, ws, t, mslp, wd, slp}	non_commercial
GMA00108261	1	TUBINGEN	9.05	48.53	370	Germany	1973	1979	{td, t, ws, mslp, wd}	open_access
COU084027-1	2	TULCANAEROPUERTO	-77.7	0.82	2934	Colombia	2009	2009	{slp, mslp}	open_access
COU084027-1	1	TULCANAEROPUERTO	-77.7	0.82	2934	Colombia	2023	2024	{td, t, wd, ws, slp}	non_commercial
COM00080203	2	TULUA/FARFAN	-76.23	4.1	955	Colombia	1950	1981	{td, mslp, t, ws, wd, slp}	non_commercial
COM00080336	2	TUMACO/LA FLORIDA	-78.75	1.82	3	Colombia	1936	2013	{ws, wd, t, mslp, td, slp}	non_commercial
COM00080336	1	TUMACO/LA FLORIDA	-78.75	1.82	3	Colombia	2023	2024	{ws, t, td, wd}	non_commercial
KZM00038198	3	TURKESTAN	68.22	43.27	207	Kazakhstan	1882	1991	{slp, mslp}	open_access
KZM00038198	1	TURKESTAN	68.22	43.27	207	Kazakhstan	1932	2024	{ws, t, wd, mslp, td, slp}	non_commercial
KZM00038198	2	TURKESTAN	68.22	43.27	207	Kazakhstan	2004	2008	{slp, mslp}	open_access
TVU091642-1	2	TUVALU	179.21	-8.5	0	Tuvalu	1993	2012	{mslp}	non_commercial
TVU091642-1	1	TUVALU	179.21	-8.5	0	Tuvalu	2023	2023	{td, t, mslp, wd, ws}	non_commercial
AFW00000472	1	TX KYRGYZSTAN US MIL BISHKEK	74.47	43.07	637	Afghanistan	2002	2024	{td, ws, t, wd, mslp, slp}	non_commercial
AFW00000472	2	TX KYRGYZSTAN US MIL BISHKEK	74.47	43.07	637	Afghanistan	2002	2024	{td, t, wd, ws, mslp, slp}	non_commercial
RQL000MGZP4	2	TX MAYAGUEZ	-67.15	18.22	3	Puerto Rico [United States]	2009	2024	{t, wd, ws, mslp}	non_commercial
ITM00016046	2	UDINE/RIVOLTO	13.03	45.97	53	Italy	2006	2012	{t, ws, wd, td, slp, mslp}	non_commercial
ITM00016046	1	UDINE/RIVOLTO	13.03	45.97	53	Italy	2023	2024	{td, wd, t, ws, mslp, slp}	non_commercial
GMN00005142	1	UECKERMNDE	14.07	53.74	1	Germany	1951	2020	{t, td, mslp, slp}	open_access
GMN00005142	2	UECKERMNDE	14.07	53.74	1	Germany	1952	1971	{mslp, td, t}	open_access
GMMU0010193	1	UECKERMUNDE GERMANY	14.07	53.75	1	Germany	1952	1971	{td, t, mslp}	open_access
JAA00472851	1	UEDA	138.27	36.4	501	Japan	1974	1974	{td, ws, wd, t, mslp}	non_commercial
JAN00048256	2	UEDA	138.26	36.4	502	Japan	1974	1974	{wd, t, td, ws, mslp}	non_commercial
JAN00048256	1	UEDA	138.26	36.4	502	Japan	1974	1974	{td, ws, wd, t, mslp}	open_access
MJM00013464	1	ULCINJ	19.22	41.92	29	Montenegro	1997	2008	{td, slp, mslp, t, ws, wd}	non_commercial
MJM00013562	1	ULCINJ	19.22	41.92	29	Montenegro	1952	2002	{td, t, ws, mslp, wd, slp}	non_commercial
MJMU0013562	3	ULCINJ YUGOSLAVIA	19.22	41.92	100	Montenegro	1952	1960	{td, t, mslp}	non_commercial
FIA00029021	3	ULKOKALLA	23.45	64.33	4	Finland	1901	1905	{mslp, t}	open_access
FIA00029021	1	ULKOKALLA	23.45	64.33	4	Finland	1973	2024	{ws, wd, t, td, mslp, slp}	open_access
FIA00029021	2	ULKOKALLA	23.45	64.33	4	Finland	2023	2024	{wd, td, slp, mslp, ws, t}	open_access
SZI0000LSMC	1	ULRICHEN	8.32	46.5	1348	Switzerland	2015	2023	{td, wd, t, ws}	non_commercial
SZM00006745	2	ULRICHEN	8.32	46.5	1347.1	Switzerland	1990	2024	{t, td, slp, ws, wd, mslp}	non_commercial
SZM00006745	1	ULRICHEN	8.32	46.5	1347.1	Switzerland	2024	2024	{t, ws, wd, td}	non_commercial
KSI0000RKPU	1	ULSAN	129.35	35.59	13.7	Korea, South	1950	2024	{td, t, ws, wd, mslp, slp}	non_commercial
KSM00047151	2	ULSAN AIRPORT	129.35	35.58	13	Korea, South	2001	2007	{t, mslp, td, wd, ws, slp}	non_commercial
KSM00047151	1	ULSAN AIRPORT	129.35	35.58	13	Korea, South	2023	2024	{t, ws, td, wd, mslp, slp}	non_commercial
JAW00043322	1	UM IWAKUNI	132.23	34.15	3	Japan	1952	1954	{ws, mslp, td, slp, t, wd}	non_commercial
JQW00021601	1	UM JOHNSTON IS	-169.53	16.73	5.2	Johnston Atoll [United States]	1949	1958	{td, slp, mslp, wd, ws, t}	non_commercial
JQW00021603	2	UM JOHNSTON IS                            91275	-169.53	16.73	3	Johnston Atoll [United States]	1945	2004	{t, wd, ws, mslp, td, slp}	non_commercial
JQW00021603	1	UM JOHNSTON IS                            91275	-169.53	16.73	3	Johnston Atoll [United States]	1958	1972	{ws, slp, t, mslp, td, wd}	non_commercial
JQW00021603	3	UM JOHNSTON IS                            91275	-169.53	16.73	3	Johnston Atoll [United States]	1973	2004	{t, td, ws, slp, mslp, wd}	non_commercial
JAW00042501	1	UM MARCUS IS NF	153.98	24.29	7	Japan	1945	1947	{t, ws, td, mslp, slp, wd}	non_commercial
MQW00022703	2	UM MIDWAY IS	-177.38	28.22	6.1	Midway Islands [United States}	1917	1938	{slp, ws, wd, mslp, t, td}	open_access
MQW00022703	1	UM MIDWAY IS	-177.38	28.22	6.1	Midway Islands [United States}	1950	1950	{slp, t, td, mslp, ws, wd}	non_commercial
MQW00022703	3	UM MIDWAY IS	-177.38	28.22	6.1	Midway Islands [United States}	2023	2024	{t, td, ws, wd, mslp}	non_commercial
MQW00022701	2	UM MIDWAY IS HENDERSON FLD AP             91066	-177.38	28.2	5.5	Midway Islands [United States}	1945	1999	{mslp, wd, slp, ws, t, td}	non_commercial
MQW00022701	3	UM MIDWAY IS HENDERSON FLD AP             91066	-177.38	28.2	5.5	Midway Islands [United States}	1973	2024	{slp, t, mslp, wd, ws, td}	non_commercial
MQW00022701	1	UM MIDWAY IS HENDERSON FLD AP             91066	-177.38	28.2	5.5	Midway Islands [United States}	2005	2023	{ws, wd, td, t, slp, mslp}	non_commercial
JAW00042502	1	UM MINAMI TORI SHIMA MA	153.98	24.29	6.1	Japan	1963	1968	{td, wd, ws, t, mslp, slp}	non_commercial
JAW00043320	1	UM OPPAMA	139.65	35.32	8.2	Japan	1951	1960	{td, t, ws, wd, mslp, slp}	non_commercial
JAW00043317	1	UM YUKUHASHI	131.03	33.67	12.2	Japan	1950	1957	{td, ws, slp, t, mslp, wd}	non_commercial
SUM00062774	1	UMM BENIN	33.95	13.07	435	Sudan	2007	2019	{wd, ws, t, td, mslp, slp}	non_commercial
JAA00749333	1	URASOE-SHI	127.7	26.25	25	Japan	1945	1945	{td, ws, t, wd, mslp}	non_commercial
ITM00016401	2	USTICA	13.18	38.7	243	Italy	2005	2012	{td, mslp, t, ws, slp, wd}	non_commercial
ITM00016401	1	USTICA	13.18	38.7	243	Italy	2023	2024	{t, td, wd, ws, slp, mslp}	non_commercial
ITI0000LICU	1	USTICA ISLAND	13.18	38.7	251	Italy	1957	2024	{td, t, mslp, ws, wd, slp}	non_commercial
LHM00026633	1	UTENA	25.58	55.52	105.7	Lithuania	1959	2024	{td, t, mslp, wd, ws, slp}	non_commercial
LHMU0026633	3	UTENA LITHUANIA SSR	25.6	55.5	121	Lithuania	1959	1963	{t, mslp, td}	non_commercial
LHMU0026633	2	UTENA LITHUANIA SSR	25.6	55.5	121	Lithuania	1965	1992	{slp, mslp}	open_access
LHMU0026633	1	UTENA LITHUANIA SSR	25.6	55.5	121	Lithuania	2023	2024	{wd, ws, t, td, slp, mslp}	non_commercial
FII0000EFUT	2	UTTI	26.94	60.9	103.3	Finland	1973	2024	{td, t, mslp, wd, ws, slp}	open_access
FII0000EFUT	1	UTTI	26.94	60.9	103.3	Finland	1973	2024	{mslp, wd, td, ws, t, slp}	open_access
INI0000VABO	1	VADODARA	73.23	22.34	39.3	India	2015	2024	{td, t, wd, ws, mslp, slp}	non_commercial
NLI0000EHVB	1	VALKENBURG	4.43	52.17	1	Netherlands	1949	2016	{td, t, slp, ws, wd, mslp}	open_access
NLI0000EHVB	2	VALKENBURG	4.43	52.17	1	Netherlands	1949	1959	{mslp, td}	open_access
ARI0000SAOS	1	VALLE DEL CONLARA	-65.19	-32.38	616	Argentina	2004	2022	{td, t, wd, ws, slp, mslp}	non_commercial
LAI0000VLVV	1	VANG VIENG(CIV/MIL)	102.45	18.92	296	Laos	1973	1973	{td, ws, t, wd, mslp}	non_commercial
LAM00048939	2	VANGVIENG	102.45	18.92	298	Laos	1980	1984	{td, ws, t, mslp, wd}	non_commercial
GRMU0016721	2	VATHI SAMOS IS GREECE	27	37.73	49	Greece	1949	1971	{t, td, mslp}	non_commercial
GRMU0016721	1	VATHI SAMOS IS GREECE	27	37.73	49	Greece	2023	2024	{td, ws, t, mslp, slp, wd}	non_commercial
FRM00007166	2	VATRY AERO	4.15	48.77	179	France	2011	2024	{td, t, wd, mslp, ws, slp}	open_access
FRM00007166	1	VATRY AERO	4.15	48.77	179	France	2023	2024	{wd, t, td, ws}	open_access
TNI0000NFTV	1	VAVAU INTL	-173.96	-18.59	71.9	Tonga	2004	2024	{ws, td, t, wd, mslp}	non_commercial
AYW00089061	1	VI PALMER STN                             89061	-64.08	-64.77	7.9	Antarctica	1976	2024	{td, ws, t, mslp, wd, slp}	non_commercial
AYW00089061	3	VI PALMER STN                             89061	-64.08	-64.77	7.9	Antarctica	2023	2024	{td, t, wd, ws, mslp, slp}	non_commercial
CIN00320041	2	VIA DEL MAR AD. (TORQUEMADA)	-71.47	-32.95	141	Chile	2013	2020	{t, td}	non_commercial
CIN00320041	1	VIA DEL MAR AD. (TORQUEMADA)	-71.47	-32.95	141	Chile	2023	2024	{t, td, ws, wd, slp, mslp}	non_commercial
FRI0000LFMU	2	VIAS	3.35	43.32	17.1	France	1975	2024	{ws, wd, td, t}	open_access
FRI0000LFMU	1	VIAS	3.35	43.32	17.1	France	1975	2024	{ws, wd, td, t, slp, mslp}	open_access
