observation_id,data_policy_licence,date_time,date_time_meaning,observation_duration,longitude,latitude,report_type,height_above_surface,observed_variable,units,observation_value,value_significance,platform_type,station_type,primary_station_id,station_name,quality_flag,source_id
USC00236791-2-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,305.34,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,292.9,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,307.34,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,293.94,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,302.68,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,285.85,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,297.49,Maximum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236791-2-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-90.406,36.758,CLIMAT,2.0,air_temperature,K,284.2,Minimum value over indicated period,,Land station,USC00236791,MO POPLAR BLUFF,Passed,162
USC00236826-2-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,277.96,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,265.77,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,274.11,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,259.56,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,284.69,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,270.21,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,292.29,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,277.39,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,299.56,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,285.03,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,304.41,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,286.88,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,305.32,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,286.77,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,305.67,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,287.54,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,299.76,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,279.68,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,295.9,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,277.02,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,288.39,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,273.03,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,278.89,Maximum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236826-2-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-90.841,37.896,CLIMAT,2.0,air_temperature,K,262.37,Minimum value over indicated period,,Land station,USC00236826,MO POTOSI 4 SW,Passed,162
USC00236866-2-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,273.87,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,264.16,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,271.06,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,258.79,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,276.42,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,268.06,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,289.09,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,278.15,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,296.89,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,284.79,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,302.32,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,290.15,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,306.01,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,291.6,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,305.64,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,292.47,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,300.1,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,284.68,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,297.12,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,281.6,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,288.04,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,276.15,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,275.35,Maximum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00236866-2-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-93.584,40.399,CLIMAT,2.0,air_temperature,K,264.99,Minimum value over indicated period,,Land station,USC00236866,MO PRINCETON,Passed,162
USC00237102-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,278.58,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,266.77,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,273.49,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,259.69,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,283.6,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,270.88,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,292.94,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,279.83,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,299.31,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,286.45,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,303.5,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,290.21,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,304.99,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,290.99,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,306.34,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,291.83,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,300.98,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,284.87,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,298.1,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,282.24,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,289.98,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,276.94,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,278.91,Maximum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237102-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-91.517,38.718,CLIMAT,2.0,air_temperature,K,266.17,Minimum value over indicated period,,Land station,USC00237102,MO RHINELAND,Passed,162
USC00237112-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,276.38,Maximum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,266.09,Minimum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,269.92,Maximum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,260.15,Minimum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,278.92,Maximum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,268.66,Minimum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,290.17,Maximum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,279.23,Minimum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,297.65,Maximum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,288.15,Minimum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
USC00237112-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-93.967,39.283,CLIMAT,2.0,air_temperature,K,300.81,Maximum value over indicated period,,Land station,USC00237112,MO RICHMOND,Passed,162
