primary_station_id_3,primary_station_id_2,station_id,record_number,station_name,longitude,latitude,height_of_station_above_sea_level,sub_region,region,data_policy_licence
USC00027625-233-2,USC00027625-233,USC00027625,2,AZ SASABE 6 NNE,-111.506,31.572,1065.3,231,4,0
USC00027716-120-3,USC00027716-120,USC00027716,3,AZ SELIGMAN     HCN,-112.88,35.332,1600.2,231,4,0
USC00027716-160-4,USC00027716-160,USC00027716,4,AZ SELIGMAN     HCN,-112.88,35.332,1600.2,231,4,0
USC00027716-161-1,USC00027716-161,USC00027716,1,AZ SELIGMAN     HCN,-112.88,35.332,1600.2,231,4,0
USC00027716-233-2,USC00027716-233,USC00027716,2,AZ SELIGMAN     HCN,-112.88,35.332,1600.2,231,4,0
USC00027855-120-3,USC00027855-120,USC00027855,3,AZ SHOW LOW AP,-110.008,34.264,1954.1,231,4,0
USC00027855-160-4,USC00027855-160,USC00027855,4,AZ SHOW LOW AP,-110.008,34.264,1954.1,231,4,0
USC00027855-161-1,USC00027855-161,USC00027855,1,AZ SHOW LOW AP,-110.008,34.264,1954.1,231,4,0
USC00027855-233-2,USC00027855-233,USC00027855,2,AZ SHOW LOW AP,-110.008,34.264,1954.1,231,4,0
USC00027880-120-2,USC00027880-120,USC00027880,2,AZ SIERRA VISTA,-110.281,31.537,1403.9,231,4,0
USC00027880-160-3,USC00027880-160,USC00027880,3,AZ SIERRA VISTA,-110.281,31.537,1403.9,231,4,0
USC00027880-161-1,USC00027880-161,USC00027880,1,AZ SIERRA VISTA,-110.281,31.537,1403.9,231,4,0
USC00027990-120-1,USC00027990-120,USC00027990,1,AZ SONOITA,-110.655,31.681,1492,231,4,0
USC00027990-160-2,USC00027990-160,USC00027990,2,AZ SONOITA,-110.655,31.681,1492,231,4,0
USC00028012-120-3,USC00028012-120,USC00028012,3,AZ SNOWFLAKE,-110.084,34.508,1719.7,231,4,0
USC00028012-161-1,USC00028012-161,USC00028012,1,AZ SNOWFLAKE,-110.084,34.508,1719.7,231,4,0
USC00028012-233-2,USC00028012-233,USC00028012,2,AZ SNOWFLAKE,-110.084,34.508,1719.7,231,4,0
USC00028070-120-3,USC00028070-120,USC00028070,3,AZ SOMERTON,-114.641,32.576,57,231,4,0
USC00028070-161-1,USC00028070-161,USC00028070,1,AZ SOMERTON,-114.641,32.576,57,231,4,0
USC00028070-233-2,USC00028070-233,USC00028070,2,AZ SOMERTON,-114.641,32.576,57,231,4,0
USC00028162-120-3,USC00028162-120,USC00028162,3,AZ SPRINGERVILLE,-109.275,34.131,2133,231,4,0
USC00028162-160-4,USC00028162-160,USC00028162,4,AZ SPRINGERVILLE,-109.275,34.131,2133,231,4,0
USC00028162-161-1,USC00028162-161,USC00028162,1,AZ SPRINGERVILLE,-109.275,34.131,2133,231,4,0
USC00028162-233-2,USC00028162-233,USC00028162,2,AZ SPRINGERVILLE,-109.275,34.131,2133,231,4,0
USC00028214-120-3,USC00028214-120,USC00028214,3,AZ STEWART MTN DAM,-111.536,33.558,433.4,231,4,0
USC00028214-160-4,USC00028214-160,USC00028214,4,AZ STEWART MTN DAM,-111.536,33.558,433.4,231,4,0
USC00028214-161-1,USC00028214-161,USC00028214,1,AZ STEWART MTN DAM,-111.536,33.558,433.4,231,4,0
USC00028214-162-2,USC00028214-162,USC00028214,2,AZ STEWART MTN DAM,-111.536,33.558,433.4,231,4,0
USC00028326-120-3,USC00028326-120,USC00028326,3,AZ SUNRISE MTN,-109.563,33.973,2856,231,4,0
USC00028326-160-4,USC00028326-160,USC00028326,4,AZ SUNRISE MTN,-109.563,33.973,2856,231,4,0
USC00028326-161-1,USC00028326-161,USC00028326,1,AZ SUNRISE MTN,-109.563,33.973,2856,231,4,0
USC00028326-233-2,USC00028326-233,USC00028326,2,AZ SUNRISE MTN,-109.563,33.973,2856,231,4,0
USC00028329-120-3,USC00028329-120,USC00028329,3,AZ SUNSET CRATER NM,-111.544,35.369,2127.5,231,4,0
USC00028329-160-4,USC00028329-160,USC00028329,4,AZ SUNSET CRATER NM,-111.544,35.369,2127.5,231,4,0
USC00028329-161-1,USC00028329-161,USC00028329,1,AZ SUNSET CRATER NM,-111.544,35.369,2127.5,231,4,0
USC00028329-233-2,USC00028329-233,USC00028329,2,AZ SUNSET CRATER NM,-111.544,35.369,2127.5,231,4,0
USC00028396-120-3,USC00028396-120,USC00028396,3,AZ TACNA 3 NE,-113.919,32.722,98.8,231,4,0
USC00028396-160-4,USC00028396-160,USC00028396,4,AZ TACNA 3 NE,-113.919,32.722,98.8,231,4,0
USC00028396-161-1,USC00028396-161,USC00028396,1,AZ TACNA 3 NE,-113.919,32.722,98.8,231,4,0
USC00028396-233-2,USC00028396-233,USC00028396,2,AZ TACNA 3 NE,-113.919,32.722,98.8,231,4,0
USC00028468-120-3,USC00028468-120,USC00028468,3,AZ TEEC NOS POS,-109.09,36.923,1612.4,231,4,0
USC00028468-160-4,USC00028468-160,USC00028468,4,AZ TEEC NOS POS,-109.09,36.923,1612.4,231,4,0
USC00028468-161-1,USC00028468-161,USC00028468,1,AZ TEEC NOS POS,-109.09,36.923,1612.4,231,4,0
USC00028468-233-2,USC00028468-233,USC00028468,2,AZ TEEC NOS POS,-109.09,36.923,1612.4,231,4,0
USC00028499-120-3,USC00028499-120,USC00028499,3,AZ TEMPE ASU,-111.922,33.426,355.7,231,4,0
USC00028499-160-4,USC00028499-160,USC00028499,4,AZ TEMPE ASU,-111.922,33.426,355.7,231,4,0
USC00028499-161-1,USC00028499-161,USC00028499,1,AZ TEMPE ASU,-111.922,33.426,355.7,231,4,0
USC00028499-233-2,USC00028499-233,USC00028499,2,AZ TEMPE ASU,-111.922,33.426,355.7,231,4,0
USC00028569-120-2,USC00028569-120,USC00028569,2,AZ THREE POINTS FIRE DEPT,-111.264,32.014,975.4,231,4,0
USC00028569-161-1,USC00028569-161,USC00028569,1,AZ THREE POINTS FIRE DEPT,-111.264,32.014,975.4,231,4,0
USC00028590-120-2,USC00028590-120,USC00028590,2,AZ TOHONO CHUL,-110.981,32.339,770.2,231,4,0
USC00028590-160-3,USC00028590-160,USC00028590,3,AZ TOHONO CHUL,-110.981,32.339,770.2,231,4,0
USC00028590-161-1,USC00028590-161,USC00028590,1,AZ TOHONO CHUL,-110.981,32.339,770.2,231,4,0
USC00028598-120-3,USC00028598-120,USC00028598,3,AZ TOLLESON 1 E,-112.243,33.452,312.4,231,4,0
USC00028598-161-1,USC00028598-161,USC00028598,1,AZ TOLLESON 1 E,-112.243,33.452,312.4,231,4,0
USC00028598-233-2,USC00028598-233,USC00028598,2,AZ TOLLESON 1 E,-112.243,33.452,312.4,231,4,0
USC00028619-120-3,USC00028619-120,USC00028619,3,AZ TOMBSTONE  HCN,-110.069,31.712,1420.1,231,4,0
USC00028619-160-4,USC00028619-160,USC00028619,4,AZ TOMBSTONE  HCN,-110.069,31.712,1420.1,231,4,0
USC00028619-161-1,USC00028619-161,USC00028619,1,AZ TOMBSTONE  HCN,-110.069,31.712,1420.1,231,4,0
USC00028619-233-2,USC00028619-233,USC00028619,2,AZ TOMBSTONE  HCN,-110.069,31.712,1420.1,231,4,0
USC00028650-120-2,USC00028650-120,USC00028650,2,AZ TONTO CK FISH HAT NO2,-111.097,34.384,1947.7,231,4,0
USC00028650-161-1,USC00028650-161,USC00028650,1,AZ TONTO CK FISH HAT NO2,-111.097,34.384,1947.7,231,4,0
USC00028792-120-4,USC00028792-120,USC00028792,4,AZ TUBA CITY,-111.244,36.131,1520.3,231,4,0
USC00028792-161-1,USC00028792-161,USC00028792,1,AZ TUBA CITY,-111.244,36.131,1520.3,231,4,0
USC00028792-162-2,USC00028792-162,USC00028792,2,AZ TUBA CITY,-111.244,36.131,1520.3,231,4,0
USC00028792-233-3,USC00028792-233,USC00028792,3,AZ TUBA CITY,-111.244,36.131,1520.3,231,4,0
USC00028795-120-2,USC00028795-120,USC00028795,2,AZ TUCSON 17 NW,-111.196,32.254,780.6,231,4,0
USC00028795-161-1,USC00028795-161,USC00028795,1,AZ TUCSON 17 NW,-111.196,32.254,780.6,231,4,0
USC00028796-120-3,USC00028796-120,USC00028796,3,AZ TUCSON CAMP AVE EXP,-110.944,32.282,710.2,231,4,0
USC00028796-161-1,USC00028796-161,USC00028796,1,AZ TUCSON CAMP AVE EXP,-110.944,32.282,710.2,231,4,0
USC00028796-162-2,USC00028796-162,USC00028796,2,AZ TUCSON CAMP AVE EXP,-110.944,32.282,710.2,231,4,0
USC00028817-120-2,USC00028817-120,USC00028817,2,AZ TUCSON U OF A #1,-111.005,32.258,705.6,231,4,0
USC00028817-161-1,USC00028817-161,USC00028817,1,AZ TUCSON U OF A #1,-111.005,32.258,705.6,231,4,0
USC00028865-120-4,USC00028865-120,USC00028865,4,AZ TUMACACORI NM,-111.05,31.568,995.8,231,4,0
USC00028865-160-5,USC00028865-160,USC00028865,5,AZ TUMACACORI NM,-111.05,31.568,995.8,231,4,0
USC00028865-162-2,USC00028865-162,USC00028865,2,AZ TUMACACORI NM,-111.05,31.568,995.8,231,4,0
USC00028865-233-3,USC00028865-233,USC00028865,3,AZ TUMACACORI NM,-111.05,31.568,995.8,231,4,0
USC00028904-120-3,USC00028904-120,USC00028904,3,AZ TUZIGOOT,-112.026,34.771,1057.7,231,4,0
USC00028904-160-4,USC00028904-160,USC00028904,4,AZ TUZIGOOT,-112.026,34.771,1057.7,231,4,0
USC00028904-161-1,USC00028904-161,USC00028904,1,AZ TUZIGOOT,-112.026,34.771,1057.7,231,4,0
USC00028904-233-2,USC00028904-233,USC00028904,2,AZ TUZIGOOT,-112.026,34.771,1057.7,231,4,0
USC00028910-120-1,USC00028910-120,USC00028910,1,AZ TWIN ARROWS,-111.259,35.166,1772.4,231,4,0
USC00028910-160-2,USC00028910-160,USC00028910,2,AZ TWIN ARROWS,-111.259,35.166,1772.4,231,4,0
USC00028998-120-3,USC00028998-120,USC00028998,3,AZ VAIL 7 N,-110.725,32.126,908.3,231,4,0
USC00028998-160-4,USC00028998-160,USC00028998,4,AZ VAIL 7 N,-110.725,32.126,908.3,231,4,0
USC00028998-161-1,USC00028998-161,USC00028998,1,AZ VAIL 7 N,-110.725,32.126,908.3,231,4,0
USC00028998-233-2,USC00028998-233,USC00028998,2,AZ VAIL 7 N,-110.725,32.126,908.3,231,4,0
USC00029114-120-3,USC00029114-120,USC00029114,3,AZ WAHWEAP,-111.491,36.995,1136.9,231,4,0
USC00029114-161-1,USC00029114-161,USC00029114,1,AZ WAHWEAP,-111.491,36.995,1136.9,231,4,0
USC00029114-233-2,USC00029114-233,USC00029114,2,AZ WAHWEAP,-111.491,36.995,1136.9,231,4,0
USC00029156-120-4,USC00029156-120,USC00029156,4,AZ WALNUT CANYON NM,-111.51,35.172,2040.6,231,4,0
USC00029156-160-5,USC00029156-160,USC00029156,5,AZ WALNUT CANYON NM,-111.51,35.172,2040.6,231,4,0
USC00029156-162-2,USC00029156-162,USC00029156,2,AZ WALNUT CANYON NM,-111.51,35.172,2040.6,231,4,0
USC00029156-233-3,USC00029156-233,USC00029156,3,AZ WALNUT CANYON NM,-111.51,35.172,2040.6,231,4,0
USC00029158-120-3,USC00029158-120,USC00029158,3,AZ WALNUT CREEK,-112.81,34.928,1551.4,231,4,0
USC00029158-161-1,USC00029158-161,USC00029158,1,AZ WALNUT CREEK,-112.81,34.928,1551.4,231,4,0
USC00029158-233-2,USC00029158-233,USC00029158,2,AZ WALNUT CREEK,-112.81,34.928,1551.4,231,4,0
USC00029166-120-3,USC00029166-120,USC00029166,3,AZ WALNUT GROVE,-112.562,34.312,1147.3,231,4,0
USC00029166-161-1,USC00029166-161,USC00029166,1,AZ WALNUT GROVE,-112.562,34.312,1147.3,231,4,0
USC00029166-233-2,USC00029166-233,USC00029166,2,AZ WALNUT GROVE,-112.562,34.312,1147.3,231,4,0
USC00029271-120-3,USC00029271-120,USC00029271,3,AZ WHITERIVER 1 SW    HCN,-109.984,33.821,1575.8,231,4,0
USC00029271-161-1,USC00029271-161,USC00029271,1,AZ WHITERIVER 1 SW    HCN,-109.984,33.821,1575.8,231,4,0
USC00029271-233-2,USC00029271-233,USC00029271,2,AZ WHITERIVER 1 SW    HCN,-109.984,33.821,1575.8,231,4,0
USC00029287-120-2,USC00029287-120,USC00029287,2,AZ WICKENBURG     HCN,-112.74,33.979,638.6,231,4,0
USC00029287-161-1,USC00029287-161,USC00029287,1,AZ WICKENBURG     HCN,-112.74,33.979,638.6,231,4,0
USC00029309-120-3,USC00029309-120,USC00029309,3,AZ WIKIEUP,-113.612,34.706,612.6,231,4,0
USC00029309-160-4,USC00029309-160,USC00029309,4,AZ WIKIEUP,-113.612,34.706,612.6,231,4,0
USC00029309-161-1,USC00029309-161,USC00029309,1,AZ WIKIEUP,-113.612,34.706,612.6,231,4,0
USC00029309-162-2,USC00029309-162,USC00029309,2,AZ WIKIEUP,-113.612,34.706,612.6,231,4,0
USC00029334-120-3,USC00029334-120,USC00029334,3,AZ WILLCOX,-109.837,32.255,1271,231,4,0
USC00029334-160-4,USC00029334-160,USC00029334,4,AZ WILLCOX,-109.837,32.255,1271,231,4,0
USC00029334-161-1,USC00029334-161,USC00029334,1,AZ WILLCOX,-109.837,32.255,1271,231,4,0
USC00029334-233-2,USC00029334-233,USC00029334,2,AZ WILLCOX,-109.837,32.255,1271,231,4,0
USC00029359-120-3,USC00029359-120,USC00029359,3,AZ WILLIAMS     HCN,-112.193,35.241,2105.9,231,4,0
USC00029359-160-4,USC00029359-160,USC00029359,4,AZ WILLIAMS     HCN,-112.193,35.241,2105.9,231,4,0
USC00029359-161-1,USC00029359-161,USC00029359,1,AZ WILLIAMS     HCN,-112.193,35.241,2105.9,231,4,0
USC00029359-233-2,USC00029359-233,USC00029359,2,AZ WILLIAMS     HCN,-112.193,35.241,2105.9,231,4,0
USC00029464-120-3,USC00029464-120,USC00029464,3,AZ WITTMANN 1SE,-112.523,33.778,513,231,4,0
USC00029464-160-4,USC00029464-160,USC00029464,4,AZ WITTMANN 1SE,-112.523,33.778,513,231,4,0
USC00029464-161-1,USC00029464-161,USC00029464,1,AZ WITTMANN 1SE,-112.523,33.778,513,231,4,0
USC00029464-233-2,USC00029464-233,USC00029464,2,AZ WITTMANN 1SE,-112.523,33.778,513,231,4,0
USC00029542-120-4,USC00029542-120,USC00029542,4,AZ WUPATKI NM,-111.37,35.525,1496,231,4,0
USC00029542-160-5,USC00029542-160,USC00029542,5,AZ WUPATKI NM,-111.37,35.525,1496,231,4,0
USC00029542-162-2,USC00029542-162,USC00029542,2,AZ WUPATKI NM,-111.37,35.525,1496,231,4,0
USC00029542-233-3,USC00029542-233,USC00029542,3,AZ WUPATKI NM,-111.37,35.525,1496,231,4,0
USC00029562-120-3,USC00029562-120,USC00029562,3,AZ Y LIGHTNING RCH,-110.227,31.452,1399,231,4,0
USC00029562-161-1,USC00029562-161,USC00029562,1,AZ Y LIGHTNING RCH,-110.227,31.452,1399,231,4,0
USC00029562-233-2,USC00029562-233,USC00029562,2,AZ Y LIGHTNING RCH,-110.227,31.452,1399,231,4,0
USC00029634-120-3,USC00029634-120,USC00029634,3,AZ YOUNGTOWN,-112.301,33.595,345.9,231,4,0
USC00029634-160-4,USC00029634-160,USC00029634,4,AZ YOUNGTOWN,-112.301,33.595,345.9,231,4,0
USC00029634-161-1,USC00029634-161,USC00029634,1,AZ YOUNGTOWN,-112.301,33.595,345.9,231,4,0
USC00029634-233-2,USC00029634-233,USC00029634,2,AZ YOUNGTOWN,-112.301,33.595,345.9,231,4,0
USC00029645-120-2,USC00029645-120,USC00029645,2,AZ YUCCA 1 NNE,-114.134,34.878,594.4,231,4,0
USC00029645-161-1,USC00029645-161,USC00029645,1,AZ YUCCA 1 NNE,-114.134,34.878,594.4,231,4,0
USC00029656-120-3,USC00029656-120,USC00029656,3,AZ YUMA QUARTERMASTER DEPOT,-114.622,32.728,48.8,231,4,0
USC00029656-161-1,USC00029656-161,USC00029656,1,AZ YUMA QUARTERMASTER DEPOT,-114.622,32.728,48.8,231,4,0
USC00029656-233-2,USC00029656-233,USC00029656,2,AZ YUMA QUARTERMASTER DEPOT,-114.622,32.728,48.8,231,4,0
USC00030006-120-4,USC00030006-120,USC00030006,4,AR ABBOTT,-94.159,35.024,207.3,231,4,0
USC00030006-160-5,USC00030006-160,USC00030006,5,AR ABBOTT,-94.159,35.024,207.3,231,4,0
USC00030006-162-2,USC00030006-162,USC00030006,2,AR ABBOTT,-94.159,35.024,207.3,231,4,0
USC00030006-233-3,USC00030006-233,USC00030006,3,AR ABBOTT,-94.159,35.024,207.3,231,4,0
USC00030064-120-4,USC00030064-120,USC00030064,4,AR ALICIA 2NNE,-91.055,35.931,78.6,231,4,0
USC00030064-160-5,USC00030064-160,USC00030064,5,AR ALICIA 2NNE,-91.055,35.931,78.6,231,4,0
USC00030064-162-2,USC00030064-162,USC00030064,2,AR ALICIA 2NNE,-91.055,35.931,78.6,231,4,0
USC00030064-233-3,USC00030064-233,USC00030064,3,AR ALICIA 2NNE,-91.055,35.931,78.6,231,4,0
USC00030130-120-4,USC00030130-120,USC00030130,4,AR ALUM FK,-92.842,34.796,212.8,231,4,0
USC00030130-160-5,USC00030130-160,USC00030130,5,AR ALUM FK,-92.842,34.796,212.8,231,4,0
USC00030130-162-2,USC00030130-162,USC00030130,2,AR ALUM FK,-92.842,34.796,212.8,231,4,0
USC00030130-233-3,USC00030130-233,USC00030130,3,AR ALUM FK,-92.842,34.796,212.8,231,4,0
USC00030150-120-4,USC00030150-120,USC00030150,4,AR AMITY,-93.47,34.269,158.5,231,4,0
USC00030150-161-1,USC00030150-161,USC00030150,1,AR AMITY,-93.47,34.269,158.5,231,4,0
USC00030150-162-2,USC00030150-162,USC00030150,2,AR AMITY,-93.47,34.269,158.5,231,4,0
USC00030150-233-3,USC00030150-233,USC00030150,3,AR AMITY,-93.47,34.269,158.5,231,4,0
USC00030178-120-4,USC00030178-120,USC00030178,4,AR ANTOINE 1 SW,-93.433,34.028,91.4,231,4,0
USC00030178-160-5,USC00030178-160,USC00030178,5,AR ANTOINE 1 SW,-93.433,34.028,91.4,231,4,0
USC00030178-162-2,USC00030178-162,USC00030178,2,AR ANTOINE 1 SW,-93.433,34.028,91.4,231,4,0
USC00030178-233-3,USC00030178-233,USC00030178,3,AR ANTOINE 1 SW,-93.433,34.028,91.4,231,4,0
USC00030220-120-4,USC00030220-120,USC00030220,4,AR ARKADELPHIA 2 N,-93.059,34.143,59.7,231,4,0
USC00030220-160-5,USC00030220-160,USC00030220,5,AR ARKADELPHIA 2 N,-93.059,34.143,59.7,231,4,0
USC00030220-162-2,USC00030220-162,USC00030220,2,AR ARKADELPHIA 2 N,-93.059,34.143,59.7,231,4,0
USC00030220-233-3,USC00030220-233,USC00030220,3,AR ARKADELPHIA 2 N,-93.059,34.143,59.7,231,4,0
USC00030234-120-4,USC00030234-120,USC00030234,4,AR ARKANSAS CITY,-91.212,33.638,51.8,231,4,0
USC00030234-161-1,USC00030234-161,USC00030234,1,AR ARKANSAS CITY,-91.212,33.638,51.8,231,4,0
USC00030234-162-2,USC00030234-162,USC00030234,2,AR ARKANSAS CITY,-91.212,33.638,51.8,231,4,0
USC00030234-233-3,USC00030234-233,USC00030234,3,AR ARKANSAS CITY,-91.212,33.638,51.8,231,4,0
USC00030240-120-3,USC00030240-120,USC00030240,3,AR ARKANSAS POST,-91.344,34.025,59.1,231,4,0
USC00030240-160-4,USC00030240-160,USC00030240,4,AR ARKANSAS POST,-91.344,34.025,59.1,231,4,0
USC00030240-161-1,USC00030240-161,USC00030240,1,AR ARKANSAS POST,-91.344,34.025,59.1,231,4,0
USC00030240-233-2,USC00030240-233,USC00030240,2,AR ARKANSAS POST,-91.344,34.025,59.1,231,4,0
USC00030286-120-3,USC00030286-120,USC00030286,3,AR ASHDOWN 4 SSE,-94.099,33.619,97.5,231,4,0
USC00030286-160-4,USC00030286-160,USC00030286,4,AR ASHDOWN 4 SSE,-94.099,33.619,97.5,231,4,0
USC00030286-161-1,USC00030286-161,USC00030286,1,AR ASHDOWN 4 SSE,-94.099,33.619,97.5,231,4,0
USC00030286-162-2,USC00030286-162,USC00030286,2,AR ASHDOWN 4 SSE,-94.099,33.619,97.5,231,4,0
USC00030300-120-3,USC00030300-120,USC00030300,3,AR ATHENS,-93.981,34.325,292.6,231,4,0
USC00030300-161-1,USC00030300-161,USC00030300,1,AR ATHENS,-93.981,34.325,292.6,231,4,0
USC00030300-233-2,USC00030300-233,USC00030300,2,AR ATHENS,-93.981,34.325,292.6,231,4,0
USC00030326-120-4,USC00030326-120,USC00030326,4,AR AUGUSTA,-91.353,35.289,59.4,231,4,0
USC00030326-160-5,USC00030326-160,USC00030326,5,AR AUGUSTA,-91.353,35.289,59.4,231,4,0
USC00030326-162-2,USC00030326-162,USC00030326,2,AR AUGUSTA,-91.353,35.289,59.4,231,4,0
USC00030326-233-3,USC00030326-233,USC00030326,3,AR AUGUSTA,-91.353,35.289,59.4,231,4,0
USC00030458-120-3,USC00030458-120,USC00030458,3,AR BATESVILLE LVSTK,-91.794,35.831,174,231,4,0
USC00030458-160-4,USC00030458-160,USC00030458,4,AR BATESVILLE LVSTK,-91.794,35.831,174,231,4,0
USC00030458-161-1,USC00030458-161,USC00030458,1,AR BATESVILLE LVSTK,-91.794,35.831,174,231,4,0
USC00030458-233-2,USC00030458-233,USC00030458,2,AR BATESVILLE LVSTK,-91.794,35.831,174,231,4,0
USC00030460-120-4,USC00030460-120,USC00030460,4,AR BATESVILLE L&D 1,-91.638,35.759,88.4,231,4,0
USC00030460-160-5,USC00030460-160,USC00030460,5,AR BATESVILLE L&D 1,-91.638,35.759,88.4,231,4,0
USC00030460-162-2,USC00030460-162,USC00030460,2,AR BATESVILLE L&D 1,-91.638,35.759,88.4,231,4,0
USC00030460-233-3,USC00030460-233,USC00030460,3,AR BATESVILLE L&D 1,-91.638,35.759,88.4,231,4,0
USC00030536-120-4,USC00030536-120,USC00030536,4,AR BEEDEVILLE 4 NE,-91.057,35.459,67.7,231,4,0
USC00030536-160-5,USC00030536-160,USC00030536,5,AR BEEDEVILLE 4 NE,-91.057,35.459,67.7,231,4,0
USC00030536-162-2,USC00030536-162,USC00030536,2,AR BEEDEVILLE 4 NE,-91.057,35.459,67.7,231,4,0
USC00030536-233-3,USC00030536-233,USC00030536,3,AR BEEDEVILLE 4 NE,-91.057,35.459,67.7,231,4,0
USC00030582-120-4,USC00030582-120,USC00030582,4,AR BENTON,-92.601,34.568,94.5,231,4,0
USC00030582-160-5,USC00030582-160,USC00030582,5,AR BENTON,-92.601,34.568,94.5,231,4,0
USC00030582-162-2,USC00030582-162,USC00030582,2,AR BENTON,-92.601,34.568,94.5,231,4,0
USC00030582-233-3,USC00030582-233,USC00030582,3,AR BENTON,-92.601,34.568,94.5,231,4,0
USC00030616-120-4,USC00030616-120,USC00030616,4,AR BERRYVILLE 5 NW,-93.626,36.429,359.7,231,4,0
USC00030616-161-1,USC00030616-161,USC00030616,1,AR BERRYVILLE 5 NW,-93.626,36.429,359.7,231,4,0
USC00030616-162-2,USC00030616-162,USC00030616,2,AR BERRYVILLE 5 NW,-93.626,36.429,359.7,231,4,0
USC00030616-233-3,USC00030616-233,USC00030616,3,AR BERRYVILLE 5 NW,-93.626,36.429,359.7,231,4,0
USC00030664-120-4,USC00030664-120,USC00030664,4,AR BIG FK 1 SSE,-93.998,34.462,365.8,231,4,0
USC00030664-160-5,USC00030664-160,USC00030664,5,AR BIG FK 1 SSE,-93.998,34.462,365.8,231,4,0
USC00030664-162-2,USC00030664-162,USC00030664,2,AR BIG FK 1 SSE,-93.998,34.462,365.8,231,4,0
USC00030664-233-3,USC00030664-233,USC00030664,3,AR BIG FK 1 SSE,-93.998,34.462,365.8,231,4,0
USC00030724-120-3,USC00030724-120,USC00030724,3,AR BISMARCK 2 SE,-93.144,34.287,152.4,231,4,0
USC00030724-161-1,USC00030724-161,USC00030724,1,AR BISMARCK 2 SE,-93.144,34.287,152.4,231,4,0
USC00030724-233-2,USC00030724-233,USC00030724,2,AR BISMARCK 2 SE,-93.144,34.287,152.4,231,4,0
USC00030746-120-4,USC00030746-120,USC00030746,4,AR BLACK ROCK,-91.117,36.137,101.8,231,4,0
USC00030746-160-5,USC00030746-160,USC00030746,5,AR BLACK ROCK,-91.117,36.137,101.8,231,4,0
USC00030746-162-2,USC00030746-162,USC00030746,2,AR BLACK ROCK,-91.117,36.137,101.8,231,4,0
USC00030746-233-3,USC00030746-233,USC00030746,3,AR BLACK ROCK,-91.117,36.137,101.8,231,4,0
USC00030764-120-3,USC00030764-120,USC00030764,3,AR BLAKELY MTN DAM,-93.195,34.57,129.8,231,4,0
USC00030764-160-4,USC00030764-160,USC00030764,4,AR BLAKELY MTN DAM,-93.195,34.57,129.8,231,4,0
USC00030764-161-1,USC00030764-161,USC00030764,1,AR BLAKELY MTN DAM,-93.195,34.57,129.8,231,4,0
USC00030764-233-2,USC00030764-233,USC00030764,2,AR BLAKELY MTN DAM,-93.195,34.57,129.8,231,4,0
USC00030798-120-4,USC00030798-120,USC00030798,4,AR BLUE MTN DAM,-93.651,35.116,129.8,231,4,0
USC00030798-160-5,USC00030798-160,USC00030798,5,AR BLUE MTN DAM,-93.651,35.116,129.8,231,4,0
USC00030798-162-2,USC00030798-162,USC00030798,2,AR BLUE MTN DAM,-93.651,35.116,129.8,231,4,0
USC00030798-233-3,USC00030798-233,USC00030798,3,AR BLUE MTN DAM,-93.651,35.116,129.8,231,4,0
USC00030800-120-4,USC00030800-120,USC00030800,4,AR BLUFF CITY 3 SW,-93.162,33.692,109.7,231,4,0
USC00030800-161-1,USC00030800-161,USC00030800,1,AR BLUFF CITY 3 SW,-93.162,33.692,109.7,231,4,0
USC00030800-162-2,USC00030800-162,USC00030800,2,AR BLUFF CITY 3 SW,-93.162,33.692,109.7,231,4,0
USC00030800-233-3,USC00030800-233,USC00030800,3,AR BLUFF CITY 3 SW,-93.162,33.692,109.7,231,4,0
USC00030806-120-4,USC00030806-120,USC00030806,4,AR BLYTHEVILLE,-89.904,35.924,76.8,231,4,0
USC00030806-161-1,USC00030806-161,USC00030806,1,AR BLYTHEVILLE,-89.904,35.924,76.8,231,4,0
USC00030806-162-2,USC00030806-162,USC00030806,2,AR BLYTHEVILLE,-89.904,35.924,76.8,231,4,0
USC00030806-233-3,USC00030806-233,USC00030806,3,AR BLYTHEVILLE,-89.904,35.924,76.8,231,4,0
